Unnamed: 0,id,source_id_x,source_type,unix_time,date_time,text,translated,photo_video_id,photofilename_x,photofilename_y,identification,consequences,dm,weather,emotions_opinions_etc,related,Filled,duplid,duplicate,nlp2,translated2,translated_previous
503,585,tweet2217,X,1600518544,2020-09-19 12:29:04,#Ianos #Medicane still over #Greece. You can register to receive emergency alerts from @GSCP_GR Civil Protection Greece on your mobile phone.  Stay alert! Stay safe! https://t.co/rQlxLEftwA,#Ianos #Medicane ακόμα πάνω από #greece. Μπορείτε να εγγραφείτε για να λαμβάνετε ειδοποιήσεις έκτακτης ανάγκης από το @GSCP_GR πολιτική προστασία Ελλάδας στο κινητό σας τηλέφωνο. Μείνετε σε εγρήγορση! Μείνετε ασφαλείς!,,,,0,0,1,1,1,0,3,16005185442020-09-19 12:29:04#Ianos #Medicane still over #Greece. You can register to receive emergency alerts from @GSCP_GR Civil Protection Greece on your mobile phone.  Stay alert! Stay safe! https://t.co/rQlxLEftwAX,0,#Ianos #Medicane still over #Greece. You can register to receive emergency alerts from @GSCP_GR Civil Protection Greece on your mobile phone. Stay alert! Stay safe!,#Ianos #Medicane ακόμα πάνω από #greece. Μπορείτε να εγγραφείτε για να λαμβάνετε ειδοποιήσεις έκτακτης ανάγκης από το @GSCP_GR πολιτική προστασία Ελλάδας στο κινητό σας τηλέφωνο. Μείνετε σε εγρήγορση! Μείνετε ασφαλείς!,ακόμα τελειώσει. Μπορείτε να εγγραφείτε για να λαμβάνετε ειδοποιήσεις έκτακτης ανάγκης από το @GSCP_GR Civil Protection Greece στο κινητό σας τηλέφωνο. Μείνετε σε εγρήγορση! Μείνετε ασφαλείς! #Ianos #Medicane #Greece
33,992,Flickr131,Flickr,1599756938,2020-09-10 19:55:38,"Arlington, VA","Arlington, VA",50327899486,50327899486.jpg,50327899486.jpg,0,0,0,0,0,1,2,"15997569382020-09-10 19:55:38Arlington, VAFlickr",0,"Arlington, VA","Arlington, VA","Άρλινγκτον, Βιρτζίνια "
570,625,tweet2493,X,1600543108,2020-09-19 19:18:28,"Με το ‘σείς και με το σας δεν καταλαβαίνουν κ. @nhardalias, ποτε θα το καταλάβετε; Έπρεπε να τους ξεμπροστιάσετε δημόσια σαν συκοφάντες και επικίνδυνους και να προχωρήσετε άμεσα νομικά. Τα υπόλοιπα είναι να ´χαμε να λέγαμε. #ΙΑΝΟΣ #Ianos","Με το ‘σείς και με το σας δεν καταλαβαίνουν κ. @nhardalias, ποτε θα το καταλάβετε; Έπρεπε να τους ξεμπροστιάσετε δημόσια σαν συκοφάντες και επικίνδυνους και να προχωρήσετε άμεσα νομικά. Τα υπόλοιπα είναι να ´χαμε να λέγαμε. #ΙΑΝΟΣ #Ianos",,,,1,0,0,0,1,0,1,"16005431082020-09-19 19:18:28Με το ‘σείς και με το σας δεν καταλαβαίνουν κ. @nhardalias, ποτε θα το καταλάβετε; Έπρεπε να τους ξεμπροστιάσετε δημόσια σαν συκοφάντες και επικίνδυνους και να προχωρήσετε άμεσα νομικά. Τα υπόλοιπα είναι να ´χαμε να λέγαμε. #ΙΑΝΟΣ #IanosX",0,"Με το ‘σείς και με το σας δεν καταλαβαίνουν κ. @nhardalias, ποτε θα το καταλάβετε; Έπρεπε να τους ξεμπροστιάσετε δημόσια σαν συκοφάντες και επικίνδυνους και να προχωρήσετε άμεσα νομικά. Τα υπόλοιπα είναι να ´χαμε να λέγαμε. #ΙΑΝΟΣ #Ianos","Με το ‘σείς και με το σας δεν καταλαβαίνουν κ. @nhardalias, ποτε θα το καταλάβετε; Έπρεπε να τους ξεμπροστιάσετε δημόσια σαν συκοφάντες και επικίνδυνους και να προχωρήσετε άμεσα νομικά. Τα υπόλοιπα είναι να ´χαμε να λέγαμε. #ΙΑΝΟΣ #Ianos","Με το ‘σείς και με το σας δεν καταλαβαίνουν κ. @nhardalias, ποτε θα το καταλάβετε; Έπρεπε να τους ξεμπροστιάσετε δημόσια σαν συκοφάντες και επικίνδυνους και να προχωρήσετε άμεσα νομικά. Τα υπόλοιπα είναι να ´χαμε να λέγαμε. #ΙΑΝΟΣ #Ianos"
599,645,tweet2615,X,1600555413,2020-09-19 22:43:33,"Βελτιωμένος θα είναι ο καιρός την Κυριακή. Θα υπάρχουν περιοχές με ηλιοφάνεια αλλά και μερικές με κακοκαιρία.
https://t.co/dNIdedlqYq",Βελτιωμένος θα είναι ο καιρός την Κυριακή. Θα υπάρχουν περιοχές με ηλιοφάνεια αλλά και μερικές με κακοκαιρία.,,,,0,0,0,1,0,0,1,"16005554132020-09-19 22:43:33Βελτιωμένος θα είναι ο καιρός την Κυριακή. Θα υπάρχουν περιοχές με ηλιοφάνεια αλλά και μερικές με κακοκαιρία.
https://t.co/dNIdedlqYqX",0,Βελτιωμένος θα είναι ο καιρός την Κυριακή. Θα υπάρχουν περιοχές με ηλιοφάνεια αλλά και μερικές με κακοκαιρία.,Βελτιωμένος θα είναι ο καιρός την Κυριακή. Θα υπάρχουν περιοχές με ηλιοφάνεια αλλά και μερικές με κακοκαιρία.,Βελτιωμένος θα είναι ο καιρός την Κυριακή. Θα υπάρχουν περιοχές με ηλιοφάνεια αλλά και μερικές με κακοκαιρία. 
50,983,Flickr66,Flickr,1600075859,2020-09-14 12:30:59,"<a href=""https://youtu.be/94zBV0GCCxE"" rel=""noreferrer nofollow"">youtu.be/94zBV0GCCxE</a>
The driver of the 1758 to Skipton tries to link his VHF to the guard to get the service underway. The torrential downpour didn't dampen the enthusiast spirit as he waits to record 37667 departing from Appleby.
The weather was typical for the day and made photography a challenging pastime. I had taken refuge in the waiting room to dodge the worst of the weather which inspired me to try a few arty shots.
I had travelled up from Devon and met up with my old school chum Richie B, later that day we would also meet up with fellow Flickr friends Gavin Bland and Jim Knight to discuss the planned events for the following day which would centre around photographing 40145.","Ένα href = ""rel ="" noreferrer nofollow ""> youtu.be/94zbv0gccxe </a> Ο οδηγός του 1758 για να προσπαθεί να συνδέσει το VHF με την προκλητική και την προκλητική της ημέρας. χόμπι.",50340620978,50340620978.jpg,50340620978.jpg,0,0,0,0,0,1,1,"16000758592020-09-14 12:30:59<a href=""https://youtu.be/94zBV0GCCxE"" rel=""noreferrer nofollow"">youtu.be/94zBV0GCCxE</a>
The driver of the 1758 to Skipton tries to link his VHF to the guard to get the service underway. The torrential downpour didn't dampen the enthusiast spirit as he waits to record 37667 departing from Appleby.
The weather was typical for the day and made photography a challenging pastime. I had taken refuge in the waiting room to dodge the worst of the weather which inspired me to try a few arty shots.
I had travelled up from Devon and met up with my old school chum Richie B, later that day we would also meet up with fellow Flickr friends Gavin Bland and Jim Knight to discuss the planned events for the following day which would centre around photographing 40145.Flickr",0,"a href="" rel=""noreferrer nofollow"">youtu.be/94zBV0GCCxE</a>The driver of the 1758 to Skipton tries to link his VHF to the guard to get the service underway. The torrential downpour didn't dampen the enthusiast spirit as he waits to record 37667 departing from Appleby.The weather was typical for the day and made photography a challenging pastime. I had taken refuge in the waiting room to dodge the worst of the weather which inspired me to try a few arty shots.I had travelled up from Devon and met up with my old school chum Richie B, later that day we would also meet up with fellow Flickr friends Gavin Bland and Jim Knight to discuss the planned events for the following day which would centre around photographing 40145.","Ένα href = ""rel ="" noreferrer nofollow ""> youtu.be/94zbv0gccxe </a> Ο οδηγός του 1758 για να προσπαθεί να συνδέσει το VHF με την προκλητική και την προκλητική της ημέρας. χόμπι.",οδηγός του 1758 με το Skipton προσπαθεί να συνδέσει το VHF του με τον φρουρό για να ξεκινήσει το σέρβις. Η καταρρακτώδης νεροποντή δεν πείραξε τον ενθουσιώδη πνεύμα καθώς περιμένει να ηχογραφήσει το 37667 που αναχωρεί από το Appleby.Ο καιρός ήταν τυπικός για την ημέρα και έκανε Η φωτογραφία ήταν ένα δύσκολο χόμπι. Είχα βρει καταφύγιο στην αίθουσα αναμονής για να αποφύγω τις χειρότερες καιρικές συνθήκες που με ενέπνευσαν να δοκιμάσω μερικές καλλιτεχνικές λήψεις. Είχα ταξιδέψει από το Ντέβον και συναντήθηκα με τον παλιό μου φίλο Richie B. Θα συναντιόμασταν επίσης με τους φίλους του Flickr Gavin Bland και Jim Knight για να συζητήσουμε τα προγραμματισμένα γεγονότα για την επόμενη μέρα που θα επικεντρωθούν στη φωτογράφιση του 40145. 
178,365,tweet696,X,1600375493,2020-09-17 20:44:53,Θα το βλέπουν οι Αμερικάνοι και θα γελάνε 😁 #Ianos https://t.co/uM97FP2Xqd,Θα το βλέπουν οι Αμερικάνοι και θα γελάνε #Ianos,,,,1,0,0,0,1,0,2,16003754932020-09-17 20:44:53Θα το βλέπουν οι Αμερικάνοι και θα γελάνε 😁 #Ianos https://t.co/uM97FP2XqdX,0,Θα το βλέπουν οι Αμερικάνοι και θα γελάνε #Ianos,Θα το βλέπουν οι Αμερικάνοι και θα γελάνε #Ianos,Θα το βλέπουν οι Αμερικάνοι και θα γελάνε #Ianos
926,1059,Flickr531,Flickr,1600814712,2020-09-23 01:45:12,Medicane Ianos 2020 Mediterranean Hurricane ,Medicane Ianos 2020 Μεσογειακός τυφώνας,50373009598,50373009598.jpg,50373009598.jpg,1,0,0,0,0,0,1,16008147122020-09-23 01:45:12Medicane Ianos 2020 Mediterranean Hurricane Flickr,0,Medicane Ianos 2020 Mediterranean Hurricane,Medicane Ianos 2020 Μεσογειακός τυφώνας,Medicane Ianos 2020 Μεσογειακός τυφώνας 
15,989,Flickr99,Flickr,1599537622,2020-09-08 07:00:22,A nice view just after sunrise over the Schiessrothried lake and the small honheck. Thank you for watching.,Μια ωραία θέα λίγο μετά την ανατολή του ηλίου πάνω από τη λίμνη Schiessrothried και το μικρό honheck. Σας ευχαριστούμε που παρακολουθήσατε.,50319115452,50319115452.jpg,50319115452.jpg,0,0,0,0,0,1,1,15995376222020-09-08 07:00:22A nice view just after sunrise over the Schiessrothried lake and the small honheck. Thank you for watching.Flickr,0,A nice view just after sunrise over the Schiessrothried lake and the small honheck. Thank you for watching.,Μια ωραία θέα λίγο μετά την ανατολή του ηλίου πάνω από τη λίμνη Schiessrothried και το μικρό honheck. Σας ευχαριστούμε που παρακολουθήσατε.,Μια ωραία θέα αμέσως μετά την ανατολή του ηλίου πάνω από τη λίμνη Schiessrothried και το μικρό κολάν. Σας ευχαριστούμε που παρακολουθήσατε. 
1214,1131,YouTube29,YouTube,,2020-09-21T14:46:08Z,Governo grego promete ajuda financeira a todas as famílias atingidas pela intempérie LEIA MAIS ...,Η ελληνική κυβέρνηση υπόσχεται οικονομική βοήθεια σε όλες τις οικογένειες που επηρεάζονται από τον καιρό που διαβάζουν περισσότερα.,jRWgYG9eM1I,,,0,1,1,0,1,1,,2020-09-21T14:46:08ZGoverno grego promete ajuda financeira a todas as famílias atingidas pela intempérie LEIA MAIS ...YouTube,0,Governo grego promete ajuda financeira a todas as famílias atingidas pela intempérie LEIA MAIS.,Η ελληνική κυβέρνηση υπόσχεται οικονομική βοήθεια σε όλες τις οικογένειες που επηρεάζονται από τον καιρό που διαβάζουν περισσότερα.,Governo grego promete ajuda financeira a todas as famílias atingidas pela intempérie LEIA MAIS ...
1011,952,tweet4704,X,1600884490,2020-09-23 18:08:10,"Προστατευτειτε και σωθειτε οπως μπορειτε εκει στην ομορφη Κερκυρα, μη ξεχνατε τα ζωα, και οχι μονο τα συντροφιας και μη περιμενετε βοηθεια απο τη #κυβερνηση_τσιρκο #κυβερνηση_συμμορια,το #χαρδαλιας και το #Μητσοτακης . Ζουν στην κοσμαρα τους.Μακαρι να μην υπαρξουν απωλειες/ζημιες","Προστατευτειτε και σωθειτε οπως μπορειτε εκει στην ομορφη Κερκυρα, μη ξεχνατε τα ζωα, και οχι μονο τα συντροφιας και μη περιμενετε βοηθεια απο τη #κυβερνηση_τσιρκο #κυβερνηση_συμμορια,το #χαρδαλιας και το #Μητσοτακης . Ζουν στην κοσμαρα τους.Μακαρι να μην υπαρξουν απωλειες/ζημιες",,,,0,0,0,0,1,0,1,"16008844902020-09-23 18:08:10Προστατευτειτε και σωθειτε οπως μπορειτε εκει στην ομορφη Κερκυρα, μη ξεχνατε τα ζωα, και οχι μονο τα συντροφιας και μη περιμενετε βοηθεια απο τη #κυβερνηση_τσιρκο #κυβερνηση_συμμορια,το #χαρδαλιας και το #Μητσοτακης . Ζουν στην κοσμαρα τους.Μακαρι να μην υπαρξουν απωλειες/ζημιεςX",0,"Προστατευτειτε και σωθειτε οπως μπορειτε εκει στην ομορφη Κερκυρα, μη ξεχνατε τα ζωα, και οχι μονο τα συντροφιας και μη περιμενετε βοηθεια απο τη #κυβερνηση_τσιρκο #κυβερνηση_συμμορια,το #χαρδαλιας και το #Μητσοτακης . Ζουν στην κοσμαρα τους.Μακαρι να μην υπαρξουν απωλειες/ζημιες","Προστατευτειτε και σωθειτε οπως μπορειτε εκει στην ομορφη Κερκυρα, μη ξεχνατε τα ζωα, και οχι μονο τα συντροφιας και μη περιμενετε βοηθεια απο τη #κυβερνηση_τσιρκο #κυβερνηση_συμμορια,το #χαρδαλιας και το #Μητσοτακης . Ζουν στην κοσμαρα τους.Μακαρι να μην υπαρξουν απωλειες/ζημιες","Προστατευτειτε και σωθειτε οπως μπορειτε εκει στην ομορφη Κερκυρα, μη ξεχνατε τα ζωα, και οχι μονο τα συντροφιας και μη περιμενετε βοηθεια απο τη  ,το  και το  . Ζουν στην κοσμαρα τους.Μακαρι να μην υπαρξουν απωλειες/ζημιες #κυβερνηση_τσιρκο #κυβερνηση_συμμορια #χαρδαλιας #Μητσοτακης"
