ID,source_id,source_type,unix_time,date_time,text,translated,photo_video_id,duplicate,photofilename,processed,predicted
5344,tweet3663,X,0.0,2020-09-21 15:11:05,Ποιοι γιορτάζουν σήμερα 21 Σεπτεμβρίου- Χειμώνας 2021 καιρός προβλέψεις https://t.co/eeAWooQFC8,Ποιοι γιορτάζουν σήμερα 21 Σεπτεμβρίου- Χειμώνας 2021 καιρός προβλέψεις,,,,ποιοι γιορτάζουν σήμερα 21 σεπτεμβρίου χειμώνας 2021 καιρός προβλέψεις,1
5842,tweet4161,X,0.0,2020-09-22 17:13:46,Ζημιές από την καταστροφική πλημμύρα στο Αρχαιολογικό Μουσείο Καρδίτσας https://t.co/KEqQl7XvUO,Ζημιές από την καταστροφική πλημμύρα στο Αρχαιολογικό Μουσείο Καρδίτσας,,,,ζημιές από την καταστροφική πλημμύρα στο αρχαιολογικό μουσείο καρδίτσας,0
7173,Flickr625,Flickr,,2020-10-30 08:29:49,"On my way North through Scotland, the main road was closed and we where diverted through a small pass over the mountains. We where taken in convoy as there where no passing places.","Στο δρόμο μου βόρεια μέσω της Σκωτίας, ο κεντρικός δρόμος έκλεισε και εμείς όπου εκτρέπεται μέσα από ένα μικρό πέρασμα πάνω από τα βουνά. Εμείς όπου πήραμε τη συνοδεία, όπως εκεί όπου δεν υπάρχουν θέσεις.",50546707296,,50546707296.jpg,στο δρόμο μου βόρεια μέσω της σκωτίας ο κεντρικός δρόμος έκλεισε και εμείς όπου εκτρέπεται μέσα από ένα μικρό πέρασμα πάνω από τα βουνά εμείς όπου πήραμε τη συνοδεία όπως εκεί όπου δεν υπάρχουν θέσεις,0
2089,tweet408,X,0.0,2020-09-17 15:06:47,"🌀 Il ciclone #Ianos sta acquistando intensità muovendosi in direzione della Grecia. Attesi violenta fenomenologia lungo le relative coste nelle prossime ore.

#17settembre #Weather #Greece 
#StormReport #Udine

Fonte IMG: https://t.co/mAoacAtmS9 https://t.co/OlHuviePHC",Ο κυκλώνας #IANOS αγοράζει ένταση μετακινώντας προς την κατεύθυνση της Ελλάδας. Η βίαιη φαινομενολογία αναμένεται κατά μήκος των σχετικών ακτών τις επόμενες ώρες.,,,,ο κυκλώνας ianos αγοράζει ένταση μετακινώντας προς την κατεύθυνση της ελλάδας η βίαιη φαινομενολογία αναμένεται κατά μήκος των σχετικών ακτών τις επόμενες ώρες,1
8664,YouTube1307,YouTube,,2020-09-19T17:51:51Z, Τυφώνας Ιανός  #crete #ianos #ΙΑΝΟΣ, Τυφώνας Ιανός #crete #ianos #ΙΑΝΟΣ,nI4vjwjjOnE,1.0,na,τυφώνας ιανός crete ianos ιανος,0
6769,Flickr221,Flickr,,2020-09-10 21:08:27,"Entergy’s Hurricane Laura information website provides customers with storm restoration and recovery updates. Visit the site at <a href=""https://entergy.com/hurricanelaura"" rel=""noreferrer nofollow"">entergy.com/hurricanelaura</a>",Η ιστοσελίδα Information Information της Entergy της Entergy παρέχει στους πελάτες ενημερώσεις αποκατάστασης και αποκατάστασης καταιγίδων. Επισκεφθείτε τον ιστότοπο στο hurricanelaura ,50327459258,,50327459258.jpg,η ιστοσελίδα information information της entergy της entergy παρέχει στους πελάτες ενημερώσεις αποκατάστασης και αποκατάστασης καταιγίδων επισκεφθείτε τον ιστότοπο στο hurricanelaura,0
5581,tweet3900,X,0.0,2020-09-22 06:20:02,"@PrimeministerGR η καταστροφή τις Καρδίτσας και τον νησιών του Ιονίου είναι ανυπολόγιστη , καμια πρόβλεψη κανένα μετρο προστασίας ,η ζημιές υπολογίζονται σε δις € όχι σε εκ € , αν δεν μπορεις εκλογές τωρα https://t.co/BEplHpy4t0","PrimeministerGR η καταστροφή τις Καρδίτσας και τον νησιών του Ιονίου είναι ανυπολόγιστη , καμια πρόβλεψη κανένα μετρο προστασίας ,η ζημιές υπολογίζονται σε δις € όχι σε εκ € , αν δεν μπορεις εκλογές τωρα",,,,primeministergr η καταστροφή τις καρδίτσας και τον νησιών του ιονίου είναι ανυπολόγιστη καμια πρόβλεψη κανένα μετρο προστασίας η ζημιές υπολογίζονται σε δις όχι σε εκ αν δεν μπορεις εκλογές τωρα,0
6065,tweet4384,X,0.0,2020-09-23 07:38:44,"🍌🐒

Το πόσο στηρίζουν οι €υρωπέοι την Τουρκία

Το γνωρίζαμε από παλιά

Διότι &amp; οι σώφρονες(;) ""ηγέτες"" μας την στήριζαν

Αλλά το να αρνούνται έστω &amp; λίγες μικρές κυρώσεις (για το θεαθείναι)

Αυτό ονομάζεται συμμαχία εναντίον μας

Καιρός να αλλάξουμε μυαλά &amp; συμπεριφορά

🍌🐒","Το πόσο στηρίζουν οι €υρωπέοι την ΤουρκίαΤο γνωρίζαμε από παλιάΔιότι &amp; οι σώφρονες(;) ""ηγέτες"" μας την στήριζανΑλλά το να αρνούνται έστω &amp; λίγες μικρές κυρώσεις (για το θεαθείναι)Αυτό ονομάζεται συμμαχία εναντίον μαςΚαιρός να αλλάξουμε μυαλά &amp; συμπεριφορά",,,,το πόσο στηρίζουν οι υρωπέοι την τουρκίατο γνωρίζαμε από παλιάδιότι amp οι σώφρονες ηγέτες μας την στήριζαναλλά το να αρνούνται έστω amp λίγες μικρές κυρώσεις για το θεαθείναι αυτό ονομάζεται συμμαχία εναντίον μαςκαιρός να αλλάξουμε μυαλά amp συμπεριφορά,0
1944,tweet263,X,0.0,2020-09-17 08:51:24,#Υψηλός #Κίνδυνος για τις περιοχές του Ιουνίου Πελάγους. Πλησιάζει ο τυφώνας #Ianos,#Υψηλός #Κίνδυνος για τις περιοχές του Ιουνίου Πελάγους. Πλησιάζει ο τυφώνας #Ianos,,,,υψηλός κίνδυνος για τις περιοχές του ιουνίου πελάγους πλησιάζει ο τυφώνας ianos,0
5390,tweet3709,X,0.0,2020-09-21 17:25:17,@jedijig Καιρός ήταν επιτέλους να ξυπνήσουν οι κύπριοι αδελφοί μας και μακάρι να σταθούμε κι εμείς στο πλευρό τους.,jedijig Καιρός ήταν επιτέλους να ξυπνήσουν οι κύπριοι αδελφοί μας και μακάρι να σταθούμε κι εμείς στο πλευρό τους.,,,,jedijig καιρός ήταν επιτέλους να ξυπνήσουν οι κύπριοι αδελφοί μας και μακάρι να σταθούμε κι εμείς στο πλευρό τους,0
1364,''2400737453647695826,instagram,1600410227.0,2020-09-18 06:23:47,"Αμφίσημος, αμφίθυμος, για τίποτα δεν  είσαι σίγουρος με τον καιρό. Δε θα έλεγα πως είναι κατ' ανάγκη κακό...\n\n#clouds \n#ianos \n#cyclone","Αμφίσημος, αμφίθυμος, για τίποτα δεν είσαι σίγουρος με τον καιρό. Δε θα έλεγα πως είναι κατ' ανάγκη κακό.\n\n#clouds \n#ianos \n#cyclone",,,119629448_192547785582656_7150203624548547543_n.jpg,αμφίσημος αμφίθυμος για τίποτα δεν είσαι σίγουρος με τον καιρό δε θα έλεγα πως είναι κατ ανάγκη κακό n n clouds n ianos n cyclone,1
1075,''2402223153968812241,instagram,1600587337.0,2020-09-20 07:35:37,Assos - Kefalonia #kefalonia #assoskefalonia #ianos #beforeandafter,Assos - Kefalonia #kefalonia #assoskefalonia #ianos #beforeandafter,,,119702063_647783702807072_8873894502065296643_n.jpg,assos kefalonia kefalonia assoskefalonia ianos beforeandafter,0
1951,tweet270,X,0.0,2020-09-17 09:06:07,El #ciclónmediterráneo con característricas tropicales #Ianos se profundiza y organiza: Italia y Grecia  #medicane https://t.co/Kz7B3WXGO4 a través de @MeteoredES,Το #CyClonEmedIterranean με τροπικά χαρακτηριστικά #IANOS είναι βαθύτερη και οργανωμένη: Ιταλία και Ελλάδα #Medicane μέσω @meTeoredes,,,,το cyclonemediterranean με τροπικά χαρακτηριστικά ianos είναι βαθύτερη και οργανωμένη ιταλία και ελλάδα medicane μέσω meteoredes,0
3329,tweet1648,X,0.0,2020-09-18 19:58:36,"Wide view of #TD22, #Teddy, #Wilfred, #Alpha, and #Ianos courtesy of https://t.co/UDKsd2J7X3 (@zoom_earth).

😩 https://t.co/6APjPFAb7X","Μεγάλη εικόνα των #TD22, #Teddy, #WilFred, #Alpha και #IANOS ευγενική προσφορά του (@zoom_earth).",,,,μεγάλη εικόνα των td22 teddy wilfred alpha και ianos ευγενική προσφορά του zoom_earth,0
2233,tweet552,X,0.0,2020-09-17 17:22:12,"While the Atlantic is full of action today, so is the Mediterranean Sea.

A “#medicane,” nicknamed #Ianos, is now approaching Greece. Very nice eye and structure visible as well! https://t.co/AuhPC1Y4Iy","Ενώ ο Ατλαντικός είναι γεμάτος δράση σήμερα, έτσι είναι και η Μεσόγειο Θάλασσα. ""#Medicane"", που ονομάζεται #IANOS, πλησιάζει τώρα την Ελλάδα. Πολύ ωραίο μάτι και δομή ορατό επίσης!",,,,ενώ ο ατλαντικός είναι γεμάτος δράση σήμερα έτσι είναι και η μεσόγειο θάλασσα medicane που ονομάζεται ianos πλησιάζει τώρα την ελλάδα πολύ ωραίο μάτι και δομή ορατό επίσης,1
7517,YouTube160,YouTube,,2020-09-17T20:12:24Z,"&#39;Medicane&#39; Ianos coming to Athens slowly | 64x recording  September 17, 2020 23:00 Ιανός Meet Janus (#Ιανός #Ianos in Greek), colloquially known as a 'Medicane' or Mediterranean hurricane. It's a non-tropical storm that ...","#39; Medicane &#39; Ο Ιάνος έρχεται αργά στην Αθήνα | 64x εγγραφή 17 Σεπτεμβρίου 2020 23:00 ΙΙΝΟΣ Γνωρίστε τον Janus ( #iains #IANOS στα ελληνικά), γνωστό ως «Medicane» ή μεσογειακό τυφώνα. Είναι μια μη τροπική καταιγίδα που.",ArzJk83fQmU,1.0,na,39 medicane 39 ο ιάνος έρχεται αργά στην αθήνα 64x εγγραφή 17 σεπτεμβρίου 2020 23 00 ιινος γνωρίστε τον janus iains ianos στα ελληνικά γνωστό ως medicane ή μεσογειακό τυφώνα είναι μια μη τροπική καταιγίδα που,0
4563,tweet2882,X,0.0,2020-09-20 11:17:39,"Άρα τώρα περιμένουμε ιεραρχική διερεύνηση ευθυνών για τυχόν κακοδιαχείριση και αποζημίωση άνω του 50% για τις ζημιές , τί όχι; 
#ΙΑΝΟΣ","Άρα τώρα περιμένουμε ιεραρχική διερεύνηση ευθυνών για τυχόν κακοδιαχείριση και αποζημίωση άνω του 50% για τις ζημιές , τί όχι; #ΙΑΝΟΣ",,,,άρα τώρα περιμένουμε ιεραρχική διερεύνηση ευθυνών για τυχόν κακοδιαχείριση και αποζημίωση άνω του 50 για τις ζημιές τί όχι ιανος,0
4075,tweet2394,X,0.0,2020-09-19 16:44:59,@boomboxeffect Σε ευχαριστώ παρα πολυ! Καταφεραν να με παρουν για 2 λεπτα. Ειναι ολοι καλα. Σπιτια κ αμαξια εχουν παθει ζημιες. Δεν πειραζει. Να ειναι καλα οι άνθρωποι!,boomboxeffect Σε ευχαριστώ παρα πολυ! Καταφεραν να με παρουν για 2 λεπτα. Ειναι ολοι καλα. Σπιτια κ αμαξια εχουν παθει ζημιες. Δεν πειραζει. Να ειναι καλα οι άνθρωποι!,,,,boomboxeffect σε ευχαριστώ παρα πολυ καταφεραν να με παρουν για 2 λεπτα ειναι ολοι καλα σπιτια κ αμαξια εχουν παθει ζημιες δεν πειραζει να ειναι καλα οι άνθρωποι,0
7644,YouTube287,YouTube,,2020-09-14T12:55:04Z,ΔΕΛΤΙΟ ΚΑΙΡΟΥ με τον Σάκη Αρναούτογλου | 14/09/2020 | ΕΡΤ Subscribe στην ΕΡΤ: http://bit.ly/ERTYT Official Site: http://www.ert.gr/ Facebook: https://www.facebook.com/ERTsocial/ Twitter: ...,ΔΕΛΤΙΟ ΚΑΙΡΟΥ με τον Σάκη Αρναούτογλου | 14/09/2020 | ΕΡΤ Subscribe στην ΕΡΤ: Official Site: Facebook: Twitter:.,g0eyhO2cnvI,1.0,na,δελτιο καιρου με τον σάκη αρναούτογλου 14 09 2020 ερτ subscribe στην ερτ official site facebook twitter,0
5432,tweet3751,X,0.0,2020-09-21 19:32:26,"@nikos_toskas Αφού πέρασε ο καιρός που οι πλούσιοι γίνονταν ευεργέτες προς την πατρίδα, αλλά τουναντίον σήμερα είναι βδέλες του εθνικού πλούτου, με αυτόν τον τρόπο πρέπει να εισπράττει το κράτος για την άμυνα του και όχι μόνο από τα υποζύγια συνταξιούχων","nikos_toskas Αφού πέρασε ο καιρός που οι πλούσιοι γίνονταν ευεργέτες προς την πατρίδα, αλλά τουναντίον σήμερα είναι βδέλες του εθνικού πλούτου, με αυτόν τον τρόπο πρέπει να εισπράττει το κράτος για την άμυνα του και όχι μόνο από τα υποζύγια συνταξιούχων",,,,nikos_toskas αφού πέρασε ο καιρός που οι πλούσιοι γίνονταν ευεργέτες προς την πατρίδα αλλά τουναντίον σήμερα είναι βδέλες του εθνικού πλούτου με αυτόν τον τρόπο πρέπει να εισπράττει το κράτος για την άμυνα του και όχι μόνο από τα υποζύγια συνταξιούχων,0
3452,tweet1771,X,0.0,2020-09-18 22:00:08,"Stuhia #Ianos është përshkruar si uragan mesdhetar, fenomen që fillimisht ishte paraqitur në Greqi më 1995.  #Greece 
https://t.co/GWGwC1LLHA","Η καταιγίδα #anos περιγράφηκε ως μεσογειακός τυφώνας, ένα φαινόμενο που εμφανίστηκε αρχικά στην Ελλάδα το 1995. #Greece",,,,η καταιγίδα anos περιγράφηκε ως μεσογειακός τυφώνας ένα φαινόμενο που εμφανίστηκε αρχικά στην ελλάδα το 1995 greece,1
5594,tweet3913,X,0.0,2020-09-22 07:06:05,Αίθριος καιρός στη Μαγνησία https://t.co/S7qgvwrlPg,Αίθριος καιρός στη Μαγνησία,,,,αίθριος καιρός στη μαγνησία,0
6094,tweet4413,X,0.0,2020-09-23 08:29:55,ο καιρός είναι δε θέλω να σηκωθώ από το κρεβάτι και μετά μόνο βόλτα!#γουορκ😕,ο καιρός είναι δε θέλω να σηκωθώ από το κρεβάτι και μετά μόνο βόλτα!#γουορκ,,,,ο καιρός είναι δε θέλω να σηκωθώ από το κρεβάτι και μετά μόνο βόλτα γουορκ,1
3971,tweet2290,X,0.0,2020-09-19 14:18:24,"🌀 Πρόγνωση καιρού για την Κυριακή 20-09-2020.

⚠️ Υπενθυμίζουμε ότι βρίσκεται σε ισχύ Έκτακτο Δελτίο Επικίνδυνων Καιρικών Φαινομένων της ΕΜΥ/ΕΜΚ, από την Πέμπτη 17-09-2020 έως και αύριο Κυριακή 20-09-2020.

#Kairos #Καιρός #Prognosi #Πρόγνωση #Weather https://t.co/23iLsqKMlq","Πρόγνωση καιρού για την Κυριακή 20-09-2020. Υπενθυμίζουμε ότι βρίσκεται σε ισχύ Έκτακτο Δελτίο Επικίνδυνων Καιρικών Φαινομένων της ΕΜΥ/ΕΜΚ, από την Πέμπτη 17-09-2020 έως και αύριο Κυριακή 20-09-2020.#Kairos #Καιρός #Prognosi #Πρόγνωση #Weather",,,,πρόγνωση καιρού για την κυριακή 20 09 2020 υπενθυμίζουμε ότι βρίσκεται σε ισχύ έκτακτο δελτίο επικίνδυνων καιρικών φαινομένων της εμυ εμκ από την πέμπτη 17 09 2020 έως και αύριο κυριακή 20 09 2020 kairos καιρός prognosi πρόγνωση weather,1
4170,tweet2489,X,0.0,2020-09-19 19:10:04,"🌡 ΕΜΥ - Πρόγνωση Καιρού Εβδομάδας που έρχεται
Αναλυτικά ο καιρός, η ένταση των ανέμων και η θερμοκρασία για την ερχόμενη Δευτέρα έως Παρασκευή.
https://t.co/3DBDynbLnh
#καιρός #meteo #ΕΜΥ #emy #kairos","ΕΜΥ - Πρόγνωση Καιρού Εβδομάδας που έρχεταιΑναλυτικά ο καιρός, η ένταση των ανέμων και η θερμοκρασία για την ερχόμενη Δευτέρα έως Παρασκευή. #meteo #ΕΜΥ #emy #kairos",,,,εμυ πρόγνωση καιρού εβδομάδας που έρχεταιαναλυτικά ο καιρός η ένταση των ανέμων και η θερμοκρασία για την ερχόμενη δευτέρα έως παρασκευή meteo εμυ emy kairos,1
3253,tweet1572,X,0.0,2020-09-18 18:28:02,"Nos podemos mover por muchos medios, pretenden controlar todo? es que :________","Μπορούμε να κινηθούμε από πολλά μέσα ενημέρωσης, σκοπεύετε να ελέγξετε τα πάντα; Το πράγμα είναι: ________",,,,μπορούμε να κινηθούμε από πολλά μέσα ενημέρωσης σκοπεύετε να ελέγξετε τα πάντα το πράγμα είναι ________,0
2948,tweet1267,X,0.0,2020-09-18 13:10:45,@greekcitytimes Here the forecasted wave field for #medicane #ianos,GreekCityMimes εδώ το προβλεπόμενο πεδίο κύματος για #Medicane #IANOS,,,,greekcitymimes εδώ το προβλεπόμενο πεδίο κύματος για medicane ianos,1
2939,tweet1258,X,0.0,2020-09-18 13:04:00,"@JavaheriCNN Dear Pedram, the center of #Ianos passed between Zante and Kefalonia at 04:00 UTC. It is now over Lefkada island, and its track has deviated more than 50 km from the latest forecasts. Torrential rainfall and gale-force winds are reported.","Javahericnn Αγαπητέ Pedram, το κέντρο του #IANOS που πέρασε μεταξύ Zante και Kefalonia στις 04:00 UTC. Είναι τώρα πάνω από το νησί Lefkada, και το ίχνος του έχει αποκλίνει περισσότερο από 50 χλμ. Από τις τελευταίες προβλέψεις. Οι καταρρακτωτικές βροχοπτώσεις και οι άνεμοι του Gale-Force αναφέρονται.",,,,javahericnn αγαπητέ pedram το κέντρο του ianos που πέρασε μεταξύ zante και kefalonia στις 04 00 utc είναι τώρα πάνω από το νησί lefkada και το ίχνος του έχει αποκλίνει περισσότερο από 50 χλμ από τις τελευταίες προβλέψεις οι καταρρακτωτικές βροχοπτώσεις και οι άνεμοι του gale force αναφέρονται,1
2644,tweet963,X,0.0,2020-09-18 09:15:03,ΕΜΥ Καιρός: Έκτακτο δελτίο για σήμερα Παρασκευή 18 Σεπτεμβρίου https://t.co/WVQkquELQ3,ΕΜΥ Καιρός: Έκτακτο δελτίο για σήμερα Παρασκευή 18 Σεπτεμβρίου,,,,εμυ καιρός έκτακτο δελτίο για σήμερα παρασκευή 18 σεπτεμβρίου,1
1719,tweet38,X,0.0,2020-09-14 12:25:02,"Πρόβλημα ρευστότητας για «Ακτωρ»- Τα τελευταία 5 χρόνια, οι ζημίες ανήλθαν σε 360 εκατ. ευρώ - https://t.co/ExUCRlMZie https://t.co/k8Fjcbxcsr","Πρόβλημα ρευστότητας για «Ακτωρ»- Τα τελευταία 5 χρόνια, οι ζημίες ανήλθαν σε 360 εκατ. ευρώ -",,,,πρόβλημα ρευστότητας για ακτωρ τα τελευταία 5 χρόνια οι ζημίες ανήλθαν σε 360 εκατ ευρώ,0
1441,''2400794316237130382,instagram,1600417015.0,2020-09-18 08:16:55,Καλημέρα vapers!!!\nΕπισκεφθείτε το κατάστημά μας Ελευθερίου Βενιζέλου 41 και βρείτε επιλεγμένα έτοιμα υγρά αναπλήρωσης από την Natura στην μισή τιμή!!!!!!!!!!!!\n👌👌👌👌👌👌👌👌👌👌👌\n@fastvape_hellas\n#sales #offer #εκπτωση #natura #eliquids #ejuice #vaping #vape #vapelove #tpd #vapers #athens #greece #neasmirni #neasmirnivape #neasmirnisquare #ig_greece #september #ianos #cyclone #ig_athens #visitgreece #friday #insta #instalove #clouds #vapenation #vapelife #vapemedia #vapeinstyle,Καλημέρα vapers!!!\nΕπισκεφθείτε το κατάστημά μας Ελευθερίου Βενιζέλου 41 και βρείτε επιλεγμένα έτοιμα υγρά αναπλήρωσης από την Natura στην μισή τιμή!!!!!!!!!!!!\n\n@fastvape_hellas\n#sales #offer #εκπτωση #natura #eliquids #ejuice #vaping #vape #vapelove #tpd #vapers #athens #greece #neasmirni #neasmirnivape #neasmirnisquare #ig_greece #september #ianos #cyclone #ig_athens #visitgreece #friday #insta #instalove #clouds #vapenation #vapelife #vapemedia #vapeinstyle,,,119577180_2785793318332487_767986512943024994_n.jpg,καλημέρα vapers nεπισκεφθείτε το κατάστημά μας ελευθερίου βενιζέλου 41 και βρείτε επιλεγμένα έτοιμα υγρά αναπλήρωσης από την natura στην μισή τιμή n n fastvape_hellas n sales offer εκπτωση natura eliquids ejuice vaping vape vapelove tpd vapers athens greece neasmirni neasmirnivape neasmirnisquare ig_greece september ianos cyclone ig_athens visitgreece friday insta instalove clouds vapenation vapelife vapemedia vapeinstyle,0
5675,tweet3994,X,0.0,2020-09-22 09:20:11,Αίθριος ο καιρός στη Θεσσαλία την Τρίτη 22/9/20 https://t.co/43FLi8jGGJ via @Cocktail Radio 89 Τύρναβος | Ειδήσεις | Ραδιόφωνο,Αίθριος ο καιρός στη Θεσσαλία την Τρίτη 22/9/20 via @Cocktail Radio 89 Τύρναβος | Ειδήσεις | Ραδιόφωνο,,,,αίθριος ο καιρός στη θεσσαλία την τρίτη 22 9 20 via cocktail radio 89 τύρναβος ειδήσεις ραδιόφωνο,1
1837,tweet156,X,0.0,2020-09-16 19:55:32,#Medicane #Cassilda full advisory at https://t.co/bU6XStq2cI (also #Ianos / #Udine),#Medicane #Cassilda Πλήρης συμβουλευτική στο (επίσης #IANOS / #UDINE),,,,medicane cassilda πλήρης συμβουλευτική στο επίσης ianos udine,1
4606,tweet2925,X,0.0,2020-09-20 12:02:56,"Ιανός: Ζημιές σε αρχαιολογικούς χώρους και μουσεία https://t.co/6vlzcN6kTm 
#Covid_19 #COVID19greece #COVID19 #coronavirus #κρουσματα #κακοκαιρια #ΙΑΝΟΣ #elaxamogela",Ιανός: Ζημιές σε αρχαιολογικούς χώρους και μουσεία #Covid_19 #COVID19greece #COVID19 #coronavirus #κρουσματα #κακοκαιρια #ΙΑΝΟΣ #elaxamogela,,,,ιανός ζημιές σε αρχαιολογικούς χώρους και μουσεία covid_19 covid19greece covid19 coronavirus κρουσματα κακοκαιρια ιανος elaxamogela,0
6699,Flickr151,Flickr,,2020-10-06 18:48:10,"Bougainvillea, again.","Bougainvillea, και πάλι.",50427742308,,50427742308.jpg,bougainvillea και πάλι,0
1371,''2401089371246557296,instagram,1600452179.0,2020-09-18 18:02:59,#rain #rainyday #thewinteriscoming #ianos,#Rain #RainyDay #TheWinteriscoming #IANOS,,,119618453_193696185466428_719584640555622096_n.jpg,rain rainyday thewinteriscoming ianos,1
5962,tweet4281,X,0.0,2020-09-22 23:17:02,"Ο Αλαφούζος κέρδισε τα χρήματα, καιρός να κερδίσει και τον σεβασμό… https://t.co/CGmgTO5sCb","Ο Αλαφούζος κέρδισε τα χρήματα, καιρός να κερδίσει και τον σεβασμό…",,,,ο αλαφούζος κέρδισε τα χρήματα καιρός να κερδίσει και τον σεβασμό,0
2451,tweet770,X,0.0,2020-09-17 23:02:01,#Ianos is on final approach to Greece this afternoon (Thursday night their time). It appears to be near hurricane strength. https://t.co/I3ihlLW32e,#IANOS βρίσκεται στην τελική προσέγγιση στην Ελλάδα σήμερα το απόγευμα (την Πέμπτη το βράδυ του χρόνου). Φαίνεται να είναι κοντά στον τυφώνα.,,,,ianos βρίσκεται στην τελική προσέγγιση στην ελλάδα σήμερα το απόγευμα την πέμπτη το βράδυ του χρόνου φαίνεται να είναι κοντά στον τυφώνα,1
1709,tweet28,X,0.0,2020-09-13 12:44:05,"Και πάμε στο σκάνδαλο , τους ελ. επαγγελ. Οι πλειοψηφία δηλώνει ζημίες και εισόδημα κάτω των 12.000 ευρώ.Άρα δεν πλήρωναν. Και την καταργεί τελικά για όλους, δηλαδή και για τους φίλους πλούσιους, τους λίγους που χρεώνονταν και πλήρωναν. Αυτά.","Και πάμε στο σκάνδαλο , τους ελ. επαγγελ. Οι πλειοψηφία δηλώνει ζημίες και εισόδημα κάτω των 12.000 ευρώ.Άρα δεν πλήρωναν. Και την καταργεί τελικά για όλους, δηλαδή και για τους φίλους πλούσιους, τους λίγους που χρεώνονταν και πλήρωναν. Αυτά.",,,,και πάμε στο σκάνδαλο τους ελ επαγγελ οι πλειοψηφία δηλώνει ζημίες και εισόδημα κάτω των 12 000 ευρώ άρα δεν πλήρωναν και την καταργεί τελικά για όλους δηλαδή και για τους φίλους πλούσιους τους λίγους που χρεώνονταν και πλήρωναν αυτά,0
5672,tweet3991,X,0.0,2020-09-22 09:15:33,Φθινοπωρινός και σήμερα ο καιρός https://t.co/6C8hKXj1IQ https://t.co/uoqBOKPSAK,Φθινοπωρινός και σήμερα ο καιρός,,,,φθινοπωρινός και σήμερα ο καιρός,1
7599,YouTube242,YouTube,,2020-09-19T13:44:06Z,«Ιανός» | Βίντεο με τη διάσωση άνδρα στον Σταυρό Φαρσάλων | 19/09/2020 | ΕΡΤ Subscribe στην ΕΡΤ: http://bit.ly/ERTYT Νωρίς το μεσημέρι του Σαββάτου άνδρες της ΕΜΑΚ με βάρκα κατάφεραν να διασώσουν ...,Ιανός» | Βίντεο με τη διάσωση άνδρα στον Σταυρό Φαρσάλων | 19/09/2020 | ΕΡΤ Subscribe στην ΕΡΤ: Νωρίς το μεσημέρι του Σαββάτου άνδρες της ΕΜΑΚ με βάρκα κατάφεραν να διασώσουν.,ecsbnz29nd8,1.0,na,ιανός βίντεο με τη διάσωση άνδρα στον σταυρό φαρσάλων 19 09 2020 ερτ subscribe στην ερτ νωρίς το μεσημέρι του σαββάτου άνδρες της εμακ με βάρκα κατάφεραν να διασώσουν,0
6198,tweet4517,X,0.0,2020-09-23 11:46:16,#Κλέαρχος_Μαρουσάκης: Χαλάει ξανά ο #καιρός το Σαββατοκύριακο – «Επιστρέφει ο εφιάλτης των πλημμύρων»..!! https://t.co/bWChdI1f4I,#Κλέαρχος_Μαρουσάκης: Χαλάει ξανά ο #καιρός το Σαββατοκύριακο – «Επιστρέφει ο εφιάλτης των πλημμύρων».!!,,,,κλέαρχος_μαρουσάκης χαλάει ξανά ο καιρός το σαββατοκύριακο επιστρέφει ο εφιάλτης των πλημμύρων,1
1834,tweet153,X,0.0,2020-09-16 19:43:49,عاصفه إستوائيه #Ianos تتوسط الان البحر المتوسط https://t.co/XgVSsvfSei,Μια τροπική καταιγίδα #ianos διαμεσολαβεί τώρα τη Μεσόγειο,,,,μια τροπική καταιγίδα ianos διαμεσολαβεί τώρα τη μεσόγειο,1
3725,tweet2044,X,0.0,2020-09-19 10:04:32,ΛΙΜΑΝΙ ΚΥΛΛΗΝΗΣ: Δεν εκτελούνται δρομολόγια για τα νησιά -Τεχνικοί της ΔΕΔΗΕ θέλουν να αποκαταστήσουν ζημιές από την κακοκαιρία: Αντιδράσεις στο λιμάνι της Κυλλήνης στην Ηλεία καθώς δεν εκτελούνται  δρομολόγια προς τα νησιά του Ιονίου παρότι αρχικά είχε… https://t.co/2nzuNGPVyS https://t.co/cdiiqgLlRm,ΛΙΜΑΝΙ ΚΥΛΛΗΝΗΣ: Δεν εκτελούνται δρομολόγια για τα νησιά -Τεχνικοί της ΔΕΔΗΕ θέλουν να αποκαταστήσουν ζημιές από την κακοκαιρία: Αντιδράσεις στο λιμάνι της Κυλλήνης στην Ηλεία καθώς δεν εκτελούνται δρομολόγια προς τα νησιά του Ιονίου παρότι αρχικά είχε…,,,,λιμανι κυλληνης δεν εκτελούνται δρομολόγια για τα νησιά τεχνικοί της δεδηε θέλουν να αποκαταστήσουν ζημιές από την κακοκαιρία αντιδράσεις στο λιμάνι της κυλλήνης στην ηλεία καθώς δεν εκτελούνται δρομολόγια προς τα νησιά του ιονίου παρότι αρχικά είχε,1
616,''2402405830111928389,instagram,1600609113.0,2020-09-20 13:38:33,View from one of our rooms 😍\n\n#ianos #ianoshotel #ianoshotellefkada #roomview #view #summer2020 #sunset #room227 #227 #bestview #bestroom,Προβολή από ένα από τα δωμάτιά μας \ n \ n #anos #ianoshotel #ianoshotellefkada #roomview #view #summer2020 #sunset #room227 #227 #bestview #bestroom,,,119787193_170943014568385_5807937528332059297_n.jpg,προβολή από ένα από τα δωμάτιά μας n n anos ianoshotel ianoshotellefkada roomview view summer2020 sunset room227 227 bestview bestroom,0
