"ID","source_id","source_type","unix_time","date_time","text","translated","photo_video_id","duplicate","photofilename","processed","predicted","score",
6124,"tweet4443","X",0,"2020-09-23 09:33:59","ΖΕΙΔΩΡΟΝ: Τα πρωτοσέλιδα των εφημερίδων και ο καιρός https://t.co/eOxZmcIyFy","ΖΕΙΔΩΡΟΝ: Τα πρωτοσέλιδα των εφημερίδων και ο καιρός",,,,"ζειδωρον τα πρωτοσέλιδα των εφημερίδων και ο καιρός",0,"TN",
5520,"tweet3839","X",0,"2020-09-21 22:46:35","Φθινοπωρινός ο καιρός - Πού αναμένονται βροχές https://t.co/kw1s8mt6z1 https://t.co/oSWIZtETFE","Φθινοπωρινός ο καιρός - Πού αναμένονται βροχές",,,,"φθινοπωρινός ο καιρός πού αναμένονται βροχές",1,"TP",
5181,"tweet3500","X",0,"2020-09-21 09:50:22","Ζημιές καταγράφονται στην παραγωγή μήλων σε Δράκεια και Ζαγορά https://t.co/FVJIi9hlvE","Ζημιές καταγράφονται στην παραγωγή μήλων σε Δράκεια και Ζαγορά",,,,"ζημιές καταγράφονται στην παραγωγή μήλων σε δράκεια και ζαγορά",0,"TN",
5443,"tweet3762","X",0,"2020-09-21 19:56:19","@E_Karagiannis Η Ελλάδα και ιδίως οι ""διαμορφωτές της κοινής γνώμης"" είναι καιρός να πάψει να συμπεριφέρεται σαν δευτεροκλασάτη Βαλκανική χώρα και να αρχίσει να εξασκεί γεωπολιτική... άμα θέλει, μπορεί.","E_Karagiannis Η Ελλάδα και ιδίως οι ""διαμορφωτές της κοινής γνώμης"" είναι καιρός να πάψει να συμπεριφέρεται σαν δευτεροκλασάτη Βαλκανική χώρα και να αρχίσει να εξασκεί γεωπολιτική.άμα θέλει, μπορεί.",,,,"e_karagiannis η ελλάδα και ιδίως οι διαμορφωτές της κοινής γνώμης είναι καιρός να πάψει να συμπεριφέρεται σαν δευτεροκλασάτη βαλκανική χώρα και να αρχίσει να εξασκεί γεωπολιτική άμα θέλει μπορεί",0,"TN",
5723,"tweet4042","X",0,"2020-09-22 10:41:40","Φθινοπωρινός ο καιρός στην Αθήνα με «εναλλαγές» ήλιου, συννεφιάς - Βροχές από την Πέμπτηhttps://t.co/FwhsTQq1dy","Φθινοπωρινός ο καιρός στην Αθήνα με «εναλλαγές» ήλιου, συννεφιάς - Βροχές από την Πέμπτη",,,,"φθινοπωρινός ο καιρός στην αθήνα με εναλλαγές ήλιου συννεφιάς βροχές από την πέμπτη",1,"TP",
5590,"tweet3909","X",0,"2020-09-22 07:01:55","Ο καιρός σήμερα, Τρίτη  - https://t.co/skhN55fkbL %#thesstoday% https://t.co/Uqf3iLEu6o","Ο καιρός σήμερα, Τρίτη - %#thesstoday%",,,,"ο καιρός σήμερα τρίτη thesstoday",1,"TP",
2471,"tweet790","X",0,"2020-09-17 23:26:16","Pot semblar la costa de Florida, però no, es tracta dels efectes del Medicane #Ianos aquesta tarda a la regió italiana de #Calabria
🌀🌊🌧️","Μπορεί να φαίνεται σαν την ακτή της Φλώριδας, αλλά όχι, αυτό είναι τα αποτελέσματα του Medicane #ianos σήμερα το απόγευμα στην ιταλική περιοχή της #Calabria",,,,"μπορεί να φαίνεται σαν την ακτή της φλώριδας αλλά όχι αυτό είναι τα αποτελέσματα του medicane ianos σήμερα το απόγευμα στην ιταλική περιοχή της calabria",1,"TP",
7869,"YouTube512","YouTube",,"2020-09-17T11:00:11Z","Hurrikan steuert auf Europa zu! Bringt Paulette uns endlich Regen und Herbstwetter? Unsere neue Android wetter.net-App gibt es hier: http://bit.do/Wetternet-App-Playstore Kommt nun endlich Bewegung in die ...","Ο τυφώνας κατευθύνεται προς την Ευρώπη! Μήπως η Paulette μας φέρνει τελικά τον καιρό βροχής και φθινοπώρου; Η νέα μας εφαρμογή Android Wetter.net μπορείτε να βρείτε εδώ: Τώρα τελικά κινείται μέσα.","OHdl7cQORfI",1,"na","ο τυφώνας κατευθύνεται προς την ευρώπη μήπως η paulette μας φέρνει τελικά τον καιρό βροχής και φθινοπώρου η νέα μας εφαρμογή android wetter net μπορείτε να βρείτε εδώ τώρα τελικά κινείται μέσα",0,"FN",
5179,"tweet3498","X",0,"2020-09-21 09:49:04","Ιθάκη #Ιανός | Ανυπολόγιστες οι ζημιές στο νησί – Απεγνωσμένοι οι κάτοικοι
#ioniantv #just_play #tvshow #tv #12_nomoi #1_kanali #edw_meneis
ΜΑΖΙ ΜΑΣ... #είσαι_παντού
https://t.co/srMBilIskv","Ιθάκη #Ιανός | Ανυπολόγιστες οι ζημιές στο νησί – Απεγνωσμένοι οι κάτοικοι#ioniantv #just_play #tvshow #tv #12_nomoi #1_kanali #edw_meneisΜΑΖΙ ΜΑΣ.#είσαι_παντού",,,,"ιθάκη ιανός ανυπολόγιστες οι ζημιές στο νησί απεγνωσμένοι οι κάτοικοι ioniantv just_play tvshow tv 12_nomoi 1_kanali edw_meneisμαζι μας είσαι_παντού",0,"TN",
416,"''2403087598690288934","instagram",1600690387,"2020-09-21 12:13:07","A man makes his way on a flooded highway following a storm near the village of Artesiano, in central Greece, September 19, 2020. Picture taken with a drone. \n\nREUTERS/Giannis Floulis\n\n#storm #medicane #ianos #greece #reuters #reutersphotos","Ένας άνθρωπος κάνει το δρόμο του σε μια πλημμυρισμένη εθνική οδό μετά από μια καταιγίδα κοντά στο χωριό Artesiano, στην Κεντρική Ελλάδα, 19 Σεπτεμβρίου 2020. Εικόνα που τραβήχτηκε με ένα drone. \ n \ nreuters/giannis floulis \ n \ n #storm #Medicane #ianos #greece #reuters #reutersphotos",,,"119863587_179826967000633_2840429122835281781_n.jpg","ένας άνθρωπος κάνει το δρόμο του σε μια πλημμυρισμένη εθνική οδό μετά από μια καταιγίδα κοντά στο χωριό artesiano στην κεντρική ελλάδα 19 σεπτεμβρίου 2020 εικόνα που τραβήχτηκε με ένα drone n nreuters giannis floulis n n storm medicane ianos greece reuters reutersphotos",0,"TN",
5209,"tweet3528","X",0,"2020-09-21 10:39:46","Καιρός: Βελτιώνεται από σήμερα https://t.co/l7DCdDhUIy μέσω @Newspepper","Καιρός: Βελτιώνεται από σήμερα μέσω @Newspepper",,,,"καιρός βελτιώνεται από σήμερα μέσω newspepper",1,"TP",
5320,"tweet3639","X",0,"2020-09-21 14:10:22","@Panos_Iliop @machiavelli_gr @axiologitis Δεν μπορεί στο ποδόσφαιρο όταν οι φίλαθλοι κάνουν επεισόδιά να τιμωρείτε η ομάδα ενώ όταν από τις πορείες των κομμάτων σπάνε την μισή Αθήνα να είναι ακτιβισμός.

Αν κόψουν λεφτάκια από τις κομματικές επιδοτήσεις ως πρόστιμο για τις ζημιές να δείτε τι καλά θα συνέλθει το κάθε ΚΚΕ","Panos_Iliop @machiavelli_gr @axiologitis Δεν μπορεί στο ποδόσφαιρο όταν οι φίλαθλοι κάνουν επεισόδιά να τιμωρείτε η ομάδα ενώ όταν από τις πορείες των κομμάτων σπάνε την μισή Αθήνα να είναι ακτιβισμός.Αν κόψουν λεφτάκια από τις κομματικές επιδοτήσεις ως πρόστιμο για τις ζημιές να δείτε τι καλά θα συνέλθει το κάθε ΚΚΕ",,,,"panos_iliop machiavelli_gr axiologitis δεν μπορεί στο ποδόσφαιρο όταν οι φίλαθλοι κάνουν επεισόδιά να τιμωρείτε η ομάδα ενώ όταν από τις πορείες των κομμάτων σπάνε την μισή αθήνα να είναι ακτιβισμός αν κόψουν λεφτάκια από τις κομματικές επιδοτήσεις ως πρόστιμο για τις ζημιές να δείτε τι καλά θα συνέλθει το κάθε κκε",0,"TN",
5876,"tweet4195","X",0,"2020-09-22 19:06:14","Μετά τις πρωτοφανείς καταστροφές που προκάλεσε ο #Ιανός, με κλιμάκιο της #ΕΣΕΕ βρεθήκαμε στην #Καρδίτσα για να καταγράψουμε τα προβλήματα και τα αιτήματα του εμπορικού κόσμου. 

Ο αριθμός των επιχειρήσεων που πλημμύρισαν και υπέστησαν σοβαρές ζημίες ανέρχεται σε 1500. https://t.co/eodGmEUcfm","Μετά τις πρωτοφανείς καταστροφές που προκάλεσε ο #Ιανός, με κλιμάκιο της #ΕΣΕΕ βρεθήκαμε στην #Καρδίτσα για να καταγράψουμε τα προβλήματα και τα αιτήματα του εμπορικού κόσμου. Ο αριθμός των επιχειρήσεων που πλημμύρισαν και υπέστησαν σοβαρές ζημίες ανέρχεται σε 1500.",,,,"μετά τις πρωτοφανείς καταστροφές που προκάλεσε ο ιανός με κλιμάκιο της εσεε βρεθήκαμε στην καρδίτσα για να καταγράψουμε τα προβλήματα και τα αιτήματα του εμπορικού κόσμου ο αριθμός των επιχειρήσεων που πλημμύρισαν και υπέστησαν σοβαρές ζημίες ανέρχεται σε 1500",0,"TN",
2865,"tweet1184","X",0,"2020-09-18 11:47:06","From Medicane #Ianos in Greece 👇","Από το Medicane #ianos στην Ελλάδα",,,,"από το medicane ianos στην ελλάδα",0,"TN",
5856,"tweet4175","X",0,"2020-09-22 17:44:48","@Kathimerini_gr Καιρός να ακουσει μερικά γαλλικά απο τον Μακρον τωρα.... ήρθε η σειρά του να μάθει λίγα «γαλλικά»!!!","Kathimerini_gr Καιρός να ακουσει μερικά γαλλικά απο τον Μακρον τωρα.ήρθε η σειρά του να μάθει λίγα «γαλλικά»!!!",,,,"kathimerini_gr καιρός να ακουσει μερικά γαλλικά απο τον μακρον τωρα ήρθε η σειρά του να μάθει λίγα γαλλικά",0,"TN",
7596,"YouTube239","YouTube",,"2020-09-17T16:13:35Z","Ιανός: Που θα χτυπήσει τις επόμενες ώρες ο κυκλώνας | Κεντρικό Δελτίο Ειδήσεων 17/9/2020 | OPEN TV Subscribe to OPEN: http://bit.ly/2uV7vyj Δες όλα τα βίντεο εδώ: http://bit.ly/KentrikoDeltio Subscribe to OPEN: http://bit.ly/2uV7vyj ...","Ιανός: Που θα χτυπήσει τις επόμενες ώρες ο κυκλώνας | Κεντρικό Δελτίο Ειδήσεων 17/9/2020 | OPEN TV Subscribe to OPEN: Δες όλα τα βίντεο εδώ: Subscribe to OPEN:.","E6LF_EhToKA",1,"na","ιανός που θα χτυπήσει τις επόμενες ώρες ο κυκλώνας κεντρικό δελτίο ειδήσεων 17 9 2020 open tv subscribe to open δες όλα τα βίντεο εδώ subscribe to open",1,"TP",
4594,"tweet2913","X",0,"2020-09-20 11:49:07","καιρόςに見つかる前に先を急ぎましょう","Βιαστείτε μπροστά πριν το βρείτε στο Κίρα",,,,"βιαστείτε μπροστά πριν το βρείτε στο κίρα",0,"TN",
5363,"tweet3682","X",0,"2020-09-21 15:49:53","Ελένη Λουκέρη: Πρέπει το Νεκροταφείο Ληξουρίου να κλείσει μέχρι να είναι ξανά ασφαλές – Τεράστιες οι ζημιές https://t.co/7umRskZJL4","Ελένη Λουκέρη: Πρέπει το Νεκροταφείο Ληξουρίου να κλείσει μέχρι να είναι ξανά ασφαλές – Τεράστιες οι ζημιές",,,,"ελένη λουκέρη πρέπει το νεκροταφείο ληξουρίου να κλείσει μέχρι να είναι ξανά ασφαλές τεράστιες οι ζημιές",0,"TN",
8728,"YouTube1371","YouTube",,"2020-09-17T16:19:09Z"," Έκτακτο Δελτίο Ειδήσεων | 17.09.2020 - Κυκλώνας Ιανός"," Έκτακτο Δελτίο Ειδήσεων | 17.09.2020 - Κυκλώνας Ιανός","PTECWHyzdKw",1,"na","έκτακτο δελτίο ειδήσεων 17 09 2020 κυκλώνας ιανός",0,"TN",
4639,"tweet2958","X",0,"2020-09-20 12:45:02","Στη Ζάκυνθο ο Ν. Χαρδαλιάς - Σύσκεψη για τις ζημιές από τον «Ιανό» https://t.co/sTaI8v759C","Στη Ζάκυνθο ο Ν. Χαρδαλιάς - Σύσκεψη για τις ζημιές από τον «Ιανό»",,,,"στη ζάκυνθο ο ν χαρδαλιάς σύσκεψη για τις ζημιές από τον ιανό",0,"TN",
579,"''2400275221373530052","instagram",1600355125,"2020-09-17 15:05:25","#get #ready !! #ianos is #ontheway !! #mediterranean #cyclone !! #timelapse #video #gopro !!","#get #ready !! #IANOS είναι #ontheway !! #MedIterranean #CyClone !! #TimeLapse #Video #GOPRO !!",,,"119795898_337839550800341_5983571005551267029_n.jpg","get ready ianos είναι ontheway mediterranean cyclone timelapse video gopro",0,"TN",
7563,"YouTube206","YouTube",,"2020-09-18T03:56:17Z","Watching Tropical Depression 22 in the Gulf of Mexico We're keeping a close eye on Tropical Depression 22. It formed in the Gulf of Mexico today and could strengthen to become a ...","Παρακολουθώντας την τροπική κατάθλιψη 22 στον Κόλπο του Μεξικού Παρακολουθούμε προσεκτικά την τροπική κατάθλιψη 22. Συγκεντρώθηκε σήμερα στον Κόλπο του Μεξικού και θα μπορούσε να ενισχυθεί για να γίνει α.","CPgDW8-VhRM",1,"na","παρακολουθώντας την τροπική κατάθλιψη 22 στον κόλπο του μεξικού παρακολουθούμε προσεκτικά την τροπική κατάθλιψη 22 συγκεντρώθηκε σήμερα στον κόλπο του μεξικού και θα μπορούσε να ενισχυθεί για να γίνει α",0,"TN","*"
5841,"tweet4160","X",0,"2020-09-22 17:12:58","@Scorpio21r Χα! στο δικό μας λύκειο ,πρώτη χρονιά λειτουργίας τοτε, καινούργιο ,του κουτιού ,6,5 εκατομμύρια δραχμές οι ζημιές","Scorpio21r Χα! στο δικό μας λύκειο ,πρώτη χρονιά λειτουργίας τοτε, καινούργιο ,του κουτιού ,6,5 εκατομμύρια δραχμές οι ζημιές",,,,"scorpio21r χα στο δικό μας λύκειο πρώτη χρονιά λειτουργίας τοτε καινούργιο του κουτιού 6 5 εκατομμύρια δραχμές οι ζημιές",0,"TN",
7052,"Flickr504","Flickr",,"2020-09-23 01:44:52","Medicane Ianos 2020 Mediterranean Hurricane","Medicane Ianos 2020 Μεσογειακός τυφώνας",50373885572,,"50373885572.jpg","medicane ianos 2020 μεσογειακός τυφώνας",0,"TN",
8287,"YouTube930","YouTube",,"2020-09-10T03:27:36Z","Ayla Dunn will accept donations at the Brookeshire Brothers in Salado on Friday. SUBSCRIBE | http://bit.ly/2Z6mT7N Follow 6 ... Salado woman collects donations for Louisiana town impacted by hurricane","Η Ayla Dunn θα δεχτεί δωρεές στους αδελφούς Brookeshire στο Salado την Παρασκευή. Εγγραφείτε | Ακολουθήστε 6. Η γυναίκα του Salado συλλέγει δωρεές για την πόλη της Λουιζιάνα που επηρεάζεται από τον τυφώνα","7HisjL5bfkg",1,"na","η ayla dunn θα δεχτεί δωρεές στους αδελφούς brookeshire στο salado την παρασκευή εγγραφείτε ακολουθήστε 6 η γυναίκα του salado συλλέγει δωρεές για την πόλη της λουιζιάνα που επηρεάζεται από τον τυφώνα",0,"TN",
7101,"Flickr553","Flickr",,"2020-09-23 01:45:25","Medicane Ianos 2020 Mediterranean Hurricane","Medicane Ianos 2020 Μεσογειακός τυφώνας",50373862802,,"50373862802.jpg","medicane ianos 2020 μεσογειακός τυφώνας",0,"TN",
3097,"tweet1416","X",0,"2020-09-18 15:58:54","#Ianos 🌀⚠️ | Peligroso ""medicán"" está afectando la costa Oeste de #Grecia 🇬🇷. Desde hace unas horas se registran marejadas en la isla de #Cefalonia (#Kefalonia) y ráfagas de viento de hasta 100 km/hr en #Argostoli.

Vídeo de @Jack_T_92 desde Cefalonia.

Via @RedGeoChile https://t.co/q1JKawN90B","#Ianos | Το επικίνδυνο ""Medicán"" επηρεάζει τη δυτική ακτή της #GRECIA. Για λίγες ώρες έχουν ζαλισθεί στο νησί #Cefalonia (#Kefalonia) και εκρήξεις αιολικής ενέργειας μέχρι 100 km/hr στο #Argostoli.",,,,"ianos το επικίνδυνο medicán επηρεάζει τη δυτική ακτή της grecia για λίγες ώρες έχουν ζαλισθεί στο νησί cefalonia kefalonia και εκρήξεις αιολικής ενέργειας μέχρι 100 km hr στο argostoli",1,"TP",
2847,"tweet1166","X",0,"2020-09-18 11:31:29","Τέτοια ανυπομονησία για τον #Ianos να ξεσπάσει τελικά , ούτε όταν περιμένεις σε πρώτο ραντεβού να έρθει η κοπέλα !","Τέτοια ανυπομονησία για τον #Ianos να ξεσπάσει τελικά , ούτε όταν περιμένεις σε πρώτο ραντεβού να έρθει η κοπέλα !",,,,"τέτοια ανυπομονησία για τον ianos να ξεσπάσει τελικά ούτε όταν περιμένεις σε πρώτο ραντεβού να έρθει η κοπέλα",0,"TN",
5241,"tweet3560","X",0,"2020-09-21 11:40:50","Ο ευρωπαϊκός δορυφόρος Sentinel-2 πέρασε πάνω από τις πλημμυρισμένες εκτάσεις του νομού Καρδίτσας την Κυριακή 20/09/2020. Με γαλάζια χρώματα δείχνουμε τις εκτάσεις του θεσσαλικού κάμπου που έχουν κατακλυστεί από τα νερά και έχουν δημιουργήσει λίμνες. 
#ΙΑΝΟΣ https://t.co/4cx0TMLeKP","Ο ευρωπαϊκός δορυφόρος Sentinel-2 πέρασε πάνω από τις πλημμυρισμένες εκτάσεις του νομού Καρδίτσας την Κυριακή 20/09/2020. Με γαλάζια χρώματα δείχνουμε τις εκτάσεις του θεσσαλικού κάμπου που έχουν κατακλυστεί από τα νερά και έχουν δημιουργήσει λίμνες. #ΙΑΝΟΣ",,,,"ο ευρωπαϊκός δορυφόρος sentinel 2 πέρασε πάνω από τις πλημμυρισμένες εκτάσεις του νομού καρδίτσας την κυριακή 20 09 2020 με γαλάζια χρώματα δείχνουμε τις εκτάσεις του θεσσαλικού κάμπου που έχουν κατακλυστεί από τα νερά και έχουν δημιουργήσει λίμνες ιανος",0,"FN",
5572,"tweet3891","X",0,"2020-09-22 05:11:36","Φθινοπωρινός ο καιρός την Τρίτη -Σε ποιες περιοχές θα βρέξει | ΕΛΛΑΔΑ https://t.co/AqNpMiyAdX","Φθινοπωρινός ο καιρός την Τρίτη -Σε ποιες περιοχές θα βρέξει | ΕΛΛΑΔΑ",,,,"φθινοπωρινός ο καιρός την τρίτη σε ποιες περιοχές θα βρέξει ελλαδα",1,"TP",
3434,"tweet1753","X",0,"2020-09-18 21:34:29","Ανυπολόγιστες ζημιές στην Ιθάκη προκάλεσε ο μεσογειακός κυκλώνας “Ιανός” https://t.co/HoqNKkELc4","Ανυπολόγιστες ζημιές στην Ιθάκη προκάλεσε ο μεσογειακός κυκλώνας “Ιανός”",,,,"ανυπολόγιστες ζημιές στην ιθάκη προκάλεσε ο μεσογειακός κυκλώνας ιανός",0,"TN",
1518,"''2400373219447394110","instagram",1600366807,"2020-09-17 18:20:07","Medicane ”Ianos” is coming\n.\n.\n.\n#Sunrise_Sunsets_AroundWorld #Lightplay #Sky #Clouds #Sea #Greece #Athens #Ilioupoli #medicane #ianos","Medicane ""Ianos"" έρχεται \ n. \ N. \ N. \ N #sunrise_sunsets_aroundworld #lightplay #sky #clouds #sea #greece #Athens #Ilioupoli #Medicane #Ianos",,,"119554934_110877960762720_2820783414402998001_n.jpg","medicane ianos έρχεται n n n n sunrise_sunsets_aroundworld lightplay sky clouds sea greece athens ilioupoli medicane ianos",1,"TP",
2439,"tweet758","X",0,"2020-09-17 22:27:30","@TropicalTidbits They have been known unofficially as 'Medicanes' a cyclone showing tropical characteristics but this #Ianos seems rather more tropical. One tends to appear each year bringing stormy weather to the central or eastern Med. https://t.co/OKQbz1p5ka","TropicalTidbits που είναι γνωστά ανεπίσημα ως «Medicanes» ένας κυκλώνας που δείχνει τροπικά χαρακτηριστικά, αλλά αυτό το #IANOS φαίνεται μάλλον πιο τροπικό. Κάποιος τείνει να εμφανίζεται κάθε χρόνο φέρνοντας θυελλώδεις καιρικές συνθήκες στο κεντρικό ή ανατολικό Med.",,,,"tropicaltidbits που είναι γνωστά ανεπίσημα ως medicanes ένας κυκλώνας που δείχνει τροπικά χαρακτηριστικά αλλά αυτό το ianos φαίνεται μάλλον πιο τροπικό κάποιος τείνει να εμφανίζεται κάθε χρόνο φέρνοντας θυελλώδεις καιρικές συνθήκες στο κεντρικό ή ανατολικό med",0,"TN",
5198,"tweet3517","X",0,"2020-09-21 10:09:32","Καιρός Λήμνος – Αη Στράτης: Τοπικές νεφώσεις πρόσκαιρα αυξημένες https://t.co/KPaGfx1Y8f https://t.co/zEBIgdHUqo","Καιρός Λήμνος – Αη Στράτης: Τοπικές νεφώσεις πρόσκαιρα αυξημένες",,,,"καιρός λήμνος αη στράτης τοπικές νεφώσεις πρόσκαιρα αυξημένες",1,"TP",
2744,"tweet1063","X",0,"2020-09-18 10:16:51","@sofoulinii Ε βέβαια είσαι καλά που καιρός για έξοδα 🤦🏽‍♀️","sofoulinii Ε βέβαια είσαι καλά που καιρός για έξοδα",,,,"sofoulinii ε βέβαια είσαι καλά που καιρός για έξοδα",0,"TN",
1390,"''2400767418264894278","instagram",1600413800,"2020-09-18 07:23:20","Medicane Ianos this morning (mostly) over Greece with wind gusts up to 110km/h. Rare occurrence as the last one was medicane Zorbas in 2018. Medicane is a name for a Mediterranean tropical-like cyclone with similar characteristics to tropical cyclones or hurricanes. See next picture for comparison with other storm systems now next to Portugal and in the Atlantic, category 4 hurricane Teddy having a distinct eye and 140mph/225kmh wind speeds.\n\n#medicane #ianos #hurricaneteddy\nVia Zoom Earth","Medicane Ianos σήμερα το πρωί (κυρίως) πάνω από την Ελλάδα με ριπές ανέμου μέχρι 110km/h. Το σπάνιο περιστατικό ως το τελευταίο ήταν το Medicane Zorbas το 2018. Το Medicane είναι ένα όνομα για έναν μεσογειακό τροπικό κυκλώνα με παρόμοια χαρακτηριστικά με τους τροπικούς κυκλώνες ή τους τυφώνες. Δείτε την επόμενη εικόνα για σύγκριση με άλλα συστήματα καταιγίδας τώρα δίπλα στην Πορτογαλία και στον Ατλαντικό, η κατηγορία 4 τυφώνα Teddy έχει ένα ξεχωριστό μάτι και 140mph/225kmh ταχύτητες ανέμου.",,,"119608145_335370864565745_6388748624092641072_n.jpg","medicane ianos σήμερα το πρωί κυρίως πάνω από την ελλάδα με ριπές ανέμου μέχρι 110km h το σπάνιο περιστατικό ως το τελευταίο ήταν το medicane zorbas το 2018 το medicane είναι ένα όνομα για έναν μεσογειακό τροπικό κυκλώνα με παρόμοια χαρακτηριστικά με τους τροπικούς κυκλώνες ή τους τυφώνες δείτε την επόμενη εικόνα για σύγκριση με άλλα συστήματα καταιγίδας τώρα δίπλα στην πορτογαλία και στον ατλαντικό η κατηγορία 4 τυφώνα teddy έχει ένα ξεχωριστό μάτι και 140mph 225kmh ταχύτητες ανέμου",1,"TP",
404,"''2401552129308606279","instagram",1600507344,"2020-09-19 09:22:24","Medicane 'Ianos' pounds central Greece, leaves two dead ATHENS (GREECE) - A rare storm, known as Medicane (Mediterranean hurricane), lashed central Greece on Saturday, causing flooding, said authorities.\n\nNamed \""Ianos\"", the storm uprooted trees and snapped power lines on the Ionian islands and the western Peloponnese on Friday. It then made its way to central Greece, hitting areas near Karditsa and Farsala.\n\nFire brigade officials retrieved the body of a woman from a flooded house in a hamlet near Farsala.\n\nPolice said search is going on for two more people who went missing when the storm hit.\n\nFirefighters also stumbled upon the body of a man near a hospital in Karditsa.\n\nPounded by rains, the city of Karditsa resembled a lake as shown in television footage. One bridge collapsed in the storm.\n\n\""We're dealing with a total catastrophe,\"" Nikolaos Gousios, a resident at Farsala, said.\n\nTrain services between Athens and Thessaloniki have been suspended.\n\nThe fire brigade said they got more than 2,450 calls for help when the storm hit to rescue people trapped in houses, remove uprooted trees and bail out water from shops and homes.\n\nEfforts are underway to restore power supply in Karditsa and the Ionian islands. On Friday, five vessels sank off Zakynthos and Lefkada, said the coast guard. \n\n #Farsala #Greece #Ianos #Ionianislands #Karditsa #Medicane\n\nhttps://www.britishherald.com/medicane-ianos-pounds-central-greece-leaves-two-dead/","Η Medicane 'Ianos' λίρες Κεντρική Ελλάδα, αφήνει δύο νεκρές Αθήνες (Ελλάδα) - μια σπάνια καταιγίδα, γνωστή ως Medicane (Μεσογειακός τυφώνας), έσκασε την κεντρική Ελλάδα το Σάββατο, προκαλώντας πλημμύρες, δήλωσαν οι αρχές. Η καταιγίδα ξεριζώνει τα δέντρα και έσπασε τις γραμμές ηλεκτρικής ενέργειας στα νησιά του Ιονίου και τη Δυτική Πελοπόννησο την Παρασκευή. Στη συνέχεια, έφτασε στην κεντρική Ελλάδα, χτυπώντας περιοχές κοντά στην Karditsa και την Farsala. Οι άνθρωποι που εξαφανίστηκαν όταν η καταιγίδα χτύπησε. Μια γέφυρα κατέρρευσε στην καταιγίδα. """" """" """" """" """" "" Η πυροσβεστήρα δήλωσε ότι έλαβαν πάνω από 2.450 κλήσεις για βοήθεια όταν η καταιγίδα χτύπησε για να διασώσει τους ανθρώπους παγιδευμένους σε σπίτια, να αφαιρέσει τα ξεριζωμένα δέντρα και να αποδώσει νερό από καταστήματα και σπίτια. νησιά. Την Παρασκευή, πέντε σκάφη βυθίστηκαν από το Ζακύθο και το Λεφκάδα, δήλωσαν το Λιμενικό Σώμα. \ n \ n #farsala #greece #ianos #ionianislands #karditsa #medicane \ n \ n",,,"119864184_355550968908532_3752883873133692110_n.jpg","η medicane ianos λίρες κεντρική ελλάδα αφήνει δύο νεκρές αθήνες ελλάδα μια σπάνια καταιγίδα γνωστή ως medicane μεσογειακός τυφώνας έσκασε την κεντρική ελλάδα το σάββατο προκαλώντας πλημμύρες δήλωσαν οι αρχές η καταιγίδα ξεριζώνει τα δέντρα και έσπασε τις γραμμές ηλεκτρικής ενέργειας στα νησιά του ιονίου και τη δυτική πελοπόννησο την παρασκευή στη συνέχεια έφτασε στην κεντρική ελλάδα χτυπώντας περιοχές κοντά στην karditsa και την farsala οι άνθρωποι που εξαφανίστηκαν όταν η καταιγίδα χτύπησε μια γέφυρα κατέρρευσε στην καταιγίδα η πυροσβεστήρα δήλωσε ότι έλαβαν πάνω από 2 450 κλήσεις για βοήθεια όταν η καταιγίδα χτύπησε για να διασώσει τους ανθρώπους παγιδευμένους σε σπίτια να αφαιρέσει τα ξεριζωμένα δέντρα και να αποδώσει νερό από καταστήματα και σπίτια νησιά την παρασκευή πέντε σκάφη βυθίστηκαν από το ζακύθο και το λεφκάδα δήλωσαν το λιμενικό σώμα n n farsala greece ianos ionianislands karditsa medicane n n",0,"TN",
