ID,source_id,source_type,unix_time,date_time,text,translated,photo_video_id,duplicate,photofilename,processed,predicted,score
5041,tweet3360,X,0.0,2020-09-21 03:31:27,@EyrenErin Y Hala Madrid! Se le quiere.....,Eyrenerin και Hala Μαδρίτης! Τον αγαπά.,,,,eyrenerin και hala μαδρίτης τον αγαπά,0,TN
644,''2401586204172026182,instagram,1600511406.0,2020-09-19 10:30:06,"Παραλία Αϊ Λαγούδη στην Κυπαρισσία, την ώρα που ο \""Ιανός\""... δέρνει το Ιόνιο #kyparissia #ailagoudis #ianos #medicane #waves #sea #beach #heavysky #autumn #trifylia #trifilia #peloponnese #greece #ionio #ionion #ioniansea #elefkal #eleftheriaonline Photo by @k_bouras","Παραλία Αϊ Λαγούδη στην Κυπαρισσία, την ώρα που ο \""Ιανός\"".δέρνει το Ιόνιο #kyparissia #ailagoudis #ianos #medicane #waves #sea #beach #heavysky #autumn #trifylia #trifilia #peloponnese #greece #ionio #ionion #ioniansea #elefkal #eleftheriaonline Photo by @k_bouras",,,119778917_386817012713990_1408623219999455031_n.jpg,παραλία αϊ λαγούδη στην κυπαρισσία την ώρα που ο ιανός δέρνει το ιόνιο kyparissia ailagoudis ianos medicane waves sea beach heavysky autumn trifylia trifilia peloponnese greece ionio ionion ioniansea elefkal eleftheriaonline photo by k_bouras,0,TN
2520,tweet839,X,0.0,2020-09-18 01:55:42,"#IANOS, que ha sido nombrada tormenta tropical por el @metoffice, está a punto de tocar tierra. Está pasando entre las islas griegas de Zacinto y Cefalena: https://t.co/LPqugb6NQb","#IANOS, ο οποίος έχει ονομαστεί τροπική καταιγίδα από το @metoffice, πρόκειται να αγγίξει τη Γη. Περνάει μεταξύ των ελληνικών νησιών Zacinto και Cephalena:",,,,ianos ο οποίος έχει ονομαστεί τροπική καταιγίδα από το metoffice πρόκειται να αγγίξει τη γη περνάει μεταξύ των ελληνικών νησιών zacinto και cephalena,0,TN
2499,tweet818,X,0.0,2020-09-18 00:48:22,"Segons el model ICON, el #medicane #Ianos assolirà el seu màxim de vent sostingut (&gt;120 km/h) d'ací dues hores, però les ràfegues (&gt;240 km/h) serien demà al matí, quan impacte a la costa grega. https://t.co/mkqr7kME4t","Σύμφωνα με το μοντέλο εικονιδίων, το #Medicane #IANOS θα φτάσει στον υψηλότερο παρατεταμένο άνεμο (& gt; 120 km/h) σε δύο ώρες εδώ, αλλά οι εκρήξεις (& gt; 240 km/h) θα είναι αύριο το πρωί όταν είναι επιπτώσεις στο Ελληνική ακτή.",,,,σύμφωνα με το μοντέλο εικονιδίων το medicane ianos θα φτάσει στον υψηλότερο παρατεταμένο άνεμο gt 120 km h σε δύο ώρες εδώ αλλά οι εκρήξεις gt 240 km h θα είναι αύριο το πρωί όταν είναι επιπτώσεις στο ελληνική ακτή,0,TN
3520,tweet1839,X,0.0,2020-09-18 23:54:09,Καιρός: Ο «Ιανός» θα χτυπήσει και την Αττική το Σάββατο -Κακοκαιρία σχεδόν σε όλη τη χώρα | ΕΛΛΑΔΑ https://t.co/7ng0MB6h2R,Καιρός: Ο «Ιανός» θα χτυπήσει και την Αττική το Σάββατο -Κακοκαιρία σχεδόν σε όλη τη χώρα | ΕΛΛΑΔΑ,,,,καιρός ο ιανός θα χτυπήσει και την αττική το σάββατο κακοκαιρία σχεδόν σε όλη τη χώρα ελλαδα,0,TN
5592,tweet3911,X,0.0,2020-09-22 07:04:44,Καιρός : Τοπικές βροχές και καταιγίδες – Σε ποιες περιοχές θα σημειωθούν - https://t.co/ZvWHAnOwDy https://t.co/0kebk5EnxX,Καιρός : Τοπικές βροχές και καταιγίδες – Σε ποιες περιοχές θα σημειωθούν -,,,,καιρός τοπικές βροχές και καταιγίδες σε ποιες περιοχές θα σημειωθούν,0,TN
2000,tweet319,X,0.0,2020-09-17 11:44:34,"Víctor González (@gdvictorm) analiza el #medicane #Ianos, que no es 'otro más' 🌀 #Grecia se prepara para recibir un ciclón extraordinario. 
https://t.co/WMY2Dix3x7","Ο Víctor González (@gdvictorm) αναλύει το #Medicane #IANOS, το οποίο δεν είναι «άλλο» #GRECIA προετοιμάζεται να λάβει έναν έκτακτο κυκλώνα.",,,,ο víctor gonzález gdvictorm αναλύει το medicane ianos το οποίο δεν είναι άλλο grecia προετοιμάζεται να λάβει έναν έκτακτο κυκλώνα,0,TN
5062,tweet3381,X,0.0,2020-09-21 06:22:26,Καιρός: Ο Ιανός έφερε το φθινόπωρο - Νεφώσεις και τοπικές βροχές https://t.co/IBnA0bYM7r,Καιρός: Ο Ιανός έφερε το φθινόπωρο - Νεφώσεις και τοπικές βροχές,,,,καιρός ο ιανός έφερε το φθινόπωρο νεφώσεις και τοπικές βροχές,0,TN
5600,tweet3919,X,0.0,2020-09-22 07:15:57,Ο καιρός σήμερα… https://t.co/maMjfB9vfv,Ο καιρός σήμερα…,,,,ο καιρός σήμερα,0,TN
5746,tweet4065,X,0.0,2020-09-22 11:23:55,Θα το Ακούτε τρεις Ημερησίως ο Μωυσής Δεν Φταίει σε Τίποτα και τα Κάνει Όλα Καλά !!  Για Όλα Φταίει  ο Κάκος μας ο Καιρός &amp; Κακία μας Τύχη!! Και Εμείς που δεν Έχουμε Ατομική Ευθύνη !!😡🤬,Θα το Ακούτε τρεις Ημερησίως ο Μωυσής Δεν Φταίει σε Τίποτα και τα Κάνει Όλα Καλά !! Για Όλα Φταίει ο Κάκος μας ο Καιρός &amp; Κακία μας Τύχη!! Και Εμείς που δεν Έχουμε Ατομική Ευθύνη !!,,,,θα το ακούτε τρεις ημερησίως ο μωυσής δεν φταίει σε τίποτα και τα κάνει όλα καλά για όλα φταίει ο κάκος μας ο καιρός amp κακία μας τύχη και εμείς που δεν έχουμε ατομική ευθύνη,0,TN
5206,tweet3525,X,0.0,2020-09-21 10:35:23,"(Καιρός: Έφυγε ο «Ιανός», έρχονται βροχές -Αναλυτική πρόγνωση) - https://t.co/jmD499BzHI https://t.co/ER8yEJvCrN","Καιρός: Έφυγε ο «Ιανός», έρχονται βροχές -Αναλυτική πρόγνωση) -",,,,καιρός έφυγε ο ιανός έρχονται βροχές αναλυτική πρόγνωση,0,TN
6897,Flickr349,Flickr,,2020-09-19 13:29:29,"Marigold Flowers,out in the rain.","Marigold Flowers, έξω στη βροχή.",50358647023,,50358647023.jpg,marigold flowers έξω στη βροχή,0,TN
6648,Flickr100,Flickr,,2020-09-15 12:29:59,"A panoramic image, looking west on the north Glen Shiel ridge near Saileag, watching rain sweep up Glen Shiel (to the left) and Gleann Lichd (to the right). It had been a day of 'dodge the showers' and watch them pass nearby, but there was no getting away from this one...","Μια πανοραμική εικόνα, κοιτάζοντας δυτικά στο North Glen Shiel Ridge κοντά στο Saileag, βλέποντας τη βροχή να σαρώνει τον Glen Shiel (προς τα αριστερά) και τον Gleann Lichd (προς τα δεξιά). Ήταν μια μέρα «αποφεύγοντας τα ντους» και τους παρακολουθούσαν να περνούν κοντά, αλλά δεν υπήρχε απομάκρυνση από αυτό.",50345081826,,50345081826.jpg,μια πανοραμική εικόνα κοιτάζοντας δυτικά στο north glen shiel ridge κοντά στο saileag βλέποντας τη βροχή να σαρώνει τον glen shiel προς τα αριστερά και τον gleann lichd προς τα δεξιά ήταν μια μέρα αποφεύγοντας τα ντους και τους παρακολουθούσαν να περνούν κοντά αλλά δεν υπήρχε απομάκρυνση από αυτό,0,TN
5812,tweet4131,X,0.0,2020-09-22 15:17:56,ΔΗΜΟΣ ΜΟΥΖΑΚΙΟΥ: Αναγγελία ΕΛΓΑ για ζημιές από τις πρόσφατες πλημμύρες https://t.co/6DrfGQrETv μέσω @@mouzakinews.gr https://t.co/efRHO3n5C0,ΔΗΜΟΣ ΜΟΥΖΑΚΙΟΥ: Αναγγελία ΕΛΓΑ για ζημιές από τις πρόσφατες πλημμύρες μέσω @@mouzakinews.gr,,,,δημος μουζακιου αναγγελία ελγα για ζημιές από τις πρόσφατες πλημμύρες μέσω mouzakinews gr,0,TN
3283,tweet1602,X,0.0,2020-09-18 18:53:45,«Ιανός»: Εικόνες καταστροφής στα Φάρσαλα – Μεγάλες ζημιές και σε καλλιέργειες (φωτο https://t.co/wz1U2b5Uj5,Ιανός»: Εικόνες καταστροφής στα Φάρσαλα – Μεγάλες ζημιές και σε καλλιέργειες (φωτο,,,,ιανός εικόνες καταστροφής στα φάρσαλα μεγάλες ζημιές και σε καλλιέργειες φωτο,0,TN
2191,tweet510,X,0.0,2020-09-17 16:36:35,Μπορείς να το θέσεις και ποιο έξυπνα. Δομές σε νησιά που δεν έχουν ΕΝΦΙΑ @KVelopoulos @PrimeministerGR @AdonisGeorgiadi @ArisPortosalte @bogdanosk #Ianos,Μπορείς να το θέσεις και ποιο έξυπνα. Δομές σε νησιά που δεν έχουν ΕΝΦΙΑ @KVelopoulos @PrimeministerGR @AdonisGeorgiadi @ArisPortosalte @bogdanosk #Ianos,,,,μπορείς να το θέσεις και ποιο έξυπνα δομές σε νησιά που δεν έχουν ενφια kvelopoulos primeministergr adonisgeorgiadi arisportosalte bogdanosk ianos,0,TN
2181,tweet500,X,0.0,2020-09-17 16:30:31,@4estacions2 Here the forecasted wave produced by #medicane #ianos,4estacions2 εδώ το προβλεπόμενο κύμα που παράγεται από το #Medicane #IANOS,,,,4estacions2 εδώ το προβλεπόμενο κύμα που παράγεται από το medicane ianos,0,TN
4634,tweet2953,X,0.0,2020-09-20 12:34:52,Περισσότερες πληροφορίες 👉🏻 https://t.co/RiAJY7Oaua #measures #ianos https://t.co/BvO4PKkFUt,Περισσότερες πληροφορίες #measures #ianos,,,,περισσότερες πληροφορίες measures ianos,1,TP
6033,tweet4352,X,0.0,2020-09-23 06:44:24,Καιρός: Έρχονται βροχές - #Χρησιμα - https://t.co/Jv4IKV2dFn https://t.co/4QYoErOaKr,Καιρός: Έρχονται βροχές - #Χρησιμα -,,,,καιρός έρχονται βροχές χρησιμα,0,TN
5300,tweet3619,X,0.0,2020-09-21 13:20:00,"“ไออานอส” ถล่มกรีซจมบาดาล #พายุไซโคลน #ไออานอส #Ianos #กรีซ
https://t.co/9GbvFzxAS7","I -anos ""κατέρρευσε την Ελλάδα. #Syclone #ianos #inos #greece",,,,i anos κατέρρευσε την ελλάδα syclone ianos inos greece,0,TN
4238,tweet2557,X,0.0,2020-09-19 21:07:34,@blublu21_ Μου έστειλαν φωτογραφίες από το χωριό μας. Τεράστιες η ζημιές στην Θεσσαλία 😢,blublu21_ Μου έστειλαν φωτογραφίες από το χωριό μας. Τεράστιες η ζημιές στην Θεσσαλία,,,,blublu21_ μου έστειλαν φωτογραφίες από το χωριό μας τεράστιες η ζημιές στην θεσσαλία,0,TN
2038,tweet357,X,0.0,2020-09-17 13:53:40,Everything is under control #Ianos #COVID__19 #COVID19gr #COVID19greece https://t.co/qs157k1X7b,Όλα βρίσκονται υπό έλεγχο #ianos #covid__19 #covid19gr #covid19greece,,,,όλα βρίσκονται υπό έλεγχο ianos covid__19 covid19gr covid19greece,0,TN
3188,tweet1507,X,0.0,2020-09-18 17:15:16,"Σοβαρές ζημιές στο δίκτυο, χωριά χωρίς ρεύμα • EpirusPost • Ειδήσεις, Ιωάννινα, Άρτα, Πρέβεζα, Θεσπρωτία https://t.co/LI11LuONLw","Σοβαρές ζημιές στο δίκτυο, χωριά χωρίς ρεύμα • EpirusPost • Ειδήσεις, Ιωάννινα, Άρτα, Πρέβεζα, Θεσπρωτία",,,,σοβαρές ζημιές στο δίκτυο χωριά χωρίς ρεύμα epiruspost ειδήσεις ιωάννινα άρτα πρέβεζα θεσπρωτία,0,TN
4880,tweet3199,X,0.0,2020-09-20 18:48:36,@KateBatkat Όχι δεν ξέρω κάτι συγκεκριμένο αλλά στην Ερισσο έχει πολλές ζημιές. Εύχομαι το σπίτι σας να είναι στη θέση του,KateBatkat Όχι δεν ξέρω κάτι συγκεκριμένο αλλά στην Ερισσο έχει πολλές ζημιές. Εύχομαι το σπίτι σας να είναι στη θέση του,,,,katebatkat όχι δεν ξέρω κάτι συγκεκριμένο αλλά στην ερισσο έχει πολλές ζημιές εύχομαι το σπίτι σας να είναι στη θέση του,0,TN
2420,tweet739,X,0.0,2020-09-17 21:48:47,"Medicane #Ianos (#Cassilda, #Janus, #Udine)
Follow my lists for more news:
GREECE https://t.co/b8OuFob3uN
WEATHER https://t.co/nPeMBfdTPL 
*Web: Can't see a list? Refresh the page.
*Mobile &amp; Tweetdeck: Click lists on web instead.","Medicane #IANOS (#Cassilda, #Janus, #Udine) Ακολουθήστε τις λίστες μου για περισσότερες ειδήσεις: Ελλάδα *Web: Δεν μπορείτε να δείτε μια λίστα; Ανανέωση της σελίδας.*Mobile & amp; TweetDeck: Κάντε κλικ στην επιλογή Λίστες στο διαδίκτυο.",,,,medicane ianos cassilda janus udine ακολουθήστε τις λίστες μου για περισσότερες ειδήσεις ελλάδα web δεν μπορείτε να δείτε μια λίστα ανανέωση της σελίδας mobile amp tweetdeck κάντε κλικ στην επιλογή λίστες στο διαδίκτυο,0,TN
3476,tweet1795,X,0.0,2020-09-18 22:27:02,"@LaTabuda Ya, te prometo no reírme de tus tik toks. Saludos","LateBuda ήδη, υπόσχομαι να μην γελάσω τα toks σας. Χαιρετίσματα",,,,latebuda ήδη υπόσχομαι να μην γελάσω τα toks σας χαιρετίσματα,0,TN
4444,tweet2763,X,0.0,2020-09-20 08:57:51,Κακοκαιρία «Ιανός»: Βελτιωμένος ο καιρός σήμερα σε όλη την Ελλάδα - https://t.co/K8UOvIMqAD https://t.co/TU7jyWPRYa,Κακοκαιρία «Ιανός»: Βελτιωμένος ο καιρός σήμερα σε όλη την Ελλάδα -,,,,κακοκαιρία ιανός βελτιωμένος ο καιρός σήμερα σε όλη την ελλάδα,0,TN
4978,tweet3297,X,0.0,2020-09-20 22:52:31,Ο καιρός για αύριο Δευτέρα 21 Σεπτεμβρίου https://t.co/MpkH8HjO8f,Ο καιρός για αύριο Δευτέρα 21 Σεπτεμβρίου,,,,ο καιρός για αύριο δευτέρα 21 σεπτεμβρίου,0,TN
2376,tweet695,X,0.0,2020-09-17 20:44:42,"“I’m trackin’ 9 Lows, but a #Wilfred ain’t one”...remix 2020 #JayZ!! At least...no Wilfred yet...but we could have that, as well as #Alpha, #Beta, and possibly even #Gamma within the next 10-12 days. #Invest90L #Invest98L #Invest99L #Invest91L #Teddy #Vicky #Ianos https://t.co/57ZFzdgZIv","Είμαι trackin '9 χαμηλά, αλλά ένα #Wilfred δεν είναι ένα "".remix 2020 #Jayz !! Τουλάχιστον. #Invest90l #Invest98L #Invest99l #Invest91L #Teddy #Vicky #IANOS",,,,είμαι trackin 9 χαμηλά αλλά ένα wilfred δεν είναι ένα remix 2020 jayz τουλάχιστον invest90l invest98l invest99l invest91l teddy vicky ianos,0,TN
1192,''2400900328511555427,instagram,1600429644.0,2020-09-18 11:47:24,Yunanistan'ı kasırga vuruyor. Kuvvetli rüzgar sonucu deniz köpürdü. 🌀👀\n#ΙΑΝΟΣ #ianos  #Ianosmedicane #greece #hurricane #cassilda,"Ελλάδα τυφώνας. Ως αποτέλεσμα του ισχυρού ανέμου, η θάλασσα ήταν αφρός. \ n #iaans #ianos #ianosmediace #greece #hurricane #Cassilda",,,119663978_116849633335512_4153792050479177530_n.jpg,ελλάδα τυφώνας ως αποτέλεσμα του ισχυρού ανέμου η θάλασσα ήταν αφρός n iaans ianos ianosmediace greece hurricane cassilda,0,TN
1133,''2401178853826435531,instagram,1600462846.0,2020-09-18 21:00:46,Waiting for the Storm #friday #storm #ath #ianos #city #balcony #night #mood #candle #insta,Περιμένοντας την καταιγίδα #friday #storm #ath #ianos #city #balcony #night #mood #candle #insta,,,119683247_675453646662356_4705744764459694075_n.jpg,περιμένοντας την καταιγίδα friday storm ath ianos city balcony night mood candle insta,0,TN
5413,tweet3732,X,0.0,2020-09-21 18:57:43,Έχει ο καιρος γυρίσματα και όχι από εμένα από την ζωή .....,Έχει ο καιρος γυρίσματα και όχι από εμένα από την ζωή.,,,,έχει ο καιρος γυρίσματα και όχι από εμένα από την ζωή,0,TN
3658,tweet1977,X,0.0,2020-09-19 08:43:07,"ΖΕΙΔΩΡΟΝ: ""Ιανός"": Νεκρή γυναίκα στα Φάρσαλα, δύο αγνοούμενοι στην Καρδίτσα - Μεγάλες ζημιές από την κακοκαιρία (βίντεο) https://t.co/t2gJe7uoGU","ΖΕΙΔΩΡΟΝ: ""Ιανός"": Νεκρή γυναίκα στα Φάρσαλα, δύο αγνοούμενοι στην Καρδίτσα - Μεγάλες ζημιές από την κακοκαιρία (βίντεο)",,,,ζειδωρον ιανός νεκρή γυναίκα στα φάρσαλα δύο αγνοούμενοι στην καρδίτσα μεγάλες ζημιές από την κακοκαιρία βίντεο,0,TN
4700,tweet3019,X,0.0,2020-09-20 13:57:09,"Greece: 3 die after Cyclone #Ianos, a rare storm known as a medicane, battered Greece, flooding streets and homes. https://t.co/PhFgOKZFR4","Ελλάδα: 3 πεθαίνουν μετά το Cyclone #IANOS, μια σπάνια καταιγίδα γνωστή ως Medicane, κακοποιημένη Ελλάδα, πλημμυρικά δρομάκια και σπίτια.",,,,ελλάδα 3 πεθαίνουν μετά το cyclone ianos μια σπάνια καταιγίδα γνωστή ως medicane κακοποιημένη ελλάδα πλημμυρικά δρομάκια και σπίτια,0,TN
5463,tweet3782,X,0.0,2020-09-21 20:37:54,"ΒΙΝΤΕΟ ""ΓΡΟΘΙΑ"" στο στομάχι! Ιερόσυλοι βεβήλωσαν για 4η φορά εκκλησία στη Ροδόπη και προκάλεσαν σοβαρές ζημιές - Έκαναν κομμάτια τον Εσταυρωμένο...
@velopky @ellinikilisi https://t.co/T5XiVYwYfp","ΒΙΝΤΕΟ ""ΓΡΟΘΙΑ"" στο στομάχι! Ιερόσυλοι βεβήλωσαν για 4η φορά εκκλησία στη Ροδόπη και προκάλεσαν σοβαρές ζημιές - Έκαναν κομμάτια τον Εσταυρωμένο.@velopky @ellinikilisi",,,,βιντεο γροθια στο στομάχι ιερόσυλοι βεβήλωσαν για 4η φορά εκκλησία στη ροδόπη και προκάλεσαν σοβαρές ζημιές έκαναν κομμάτια τον εσταυρωμένο velopky ellinikilisi,0,TN
3028,tweet1347,X,0.0,2020-09-18 14:47:15,Φυυυυγε από δω ρε μπρο #ΙΑΝΟΣ #ianos https://t.co/OkpWzZg5Pp,Φυυυυγε από δω ρε μπρο #ΙΑΝΟΣ #ianos,,,,φυυυυγε από δω ρε μπρο ιανος ianos,0,TN
4210,tweet2529,X,0.0,2020-09-19 20:21:34,"@kagkadis Εύχομαι να αποκατασταθούν οι υλικές ζημιές γρήγορα. 
Καλό βράδυ.",kagkadis Εύχομαι να αποκατασταθούν οι υλικές ζημιές γρήγορα. Καλό βράδυ.,,,,kagkadis εύχομαι να αποκατασταθούν οι υλικές ζημιές γρήγορα καλό βράδυ,0,TN
3091,tweet1410,X,0.0,2020-09-18 15:52:26,Effect of #Medicane #Ianos seems to be visible on Katakolo tide gauge record (station close to Pyrgos in W Peloponnesus) https://t.co/7KfIGkEAP6,Η επίδραση του #Medicane #IANOS φαίνεται να είναι ορατή στο ρεκόρ Katakolo Tide Gauge (Σταθμός κοντά στο Πύργο στο W Peloponnesus),,,,η επίδραση του medicane ianos φαίνεται να είναι ορατή στο ρεκόρ katakolo tide gauge σταθμός κοντά στο πύργο στο w peloponnesus,0,TN
8695,YouTube1338,YouTube,,2020-09-17T13:17:18Z,De Griekse weerdienst heeft voor grote delen van het land code rood afgegeven voor tropische storm Ianos. De storm is ontstaan ... Medicane Ianos,Η ελληνική υπηρεσία καιρού έχει εκδώσει κώδικα κόκκινου για μεγάλα τμήματα της γης για την τροπική καταιγίδα Ianos. Η καταιγίδα προέκυψε. Ιατρικός Janos,OQmTpLyN_aY,1.0,na,η ελληνική υπηρεσία καιρού έχει εκδώσει κώδικα κόκκινου για μεγάλα τμήματα της γης για την τροπική καταιγίδα ianos η καταιγίδα προέκυψε ιατρικός janos,0,TN
3512,tweet1831,X,0.0,2020-09-18 23:15:29,Συναγερμός στην Καρδίτσα: Αγνοούνται δύο άτομα από τις πλημμύρες https://t.co/CzQXx2sZIi #Ianos #ianos_karditsa,Συναγερμός στην Καρδίτσα: Αγνοούνται δύο άτομα από τις πλημμύρες #Ianos #ianos_karditsa,,,,συναγερμός στην καρδίτσα αγνοούνται δύο άτομα από τις πλημμύρες ianos ianos_karditsa,0,TN
4940,tweet3259,X,0.0,2020-09-20 21:41:17,"Medicane #Ianos strikes Kefalonia, #Greece
https://t.co/XRbWbrQ91J #MedicaneIanos #Ianos #Ιανος","Η ιατρική #IANOS χτυπά kefalonia, #greece #MedicaneianOS #iaans #",,,,η ιατρική ianos χτυπά kefalonia greece medicaneianos iaans,0,TN
903,''2401033009078625871,instagram,1600445460.0,2020-09-18 16:11:00,Elena Marinou\n“Event 20 / Ianos typhoon”\n\n#blackandwhitephotography#typhoon#ianos#notsobad#elenamarinou#greece#nature#angrynature#cloudscape#mesologgi,Elena Marinou\n“Event 20 / Ianos typhoon”\n\n#blackandwhitephotography#typhoon#ianos#notsobad#elenamarinou#greece#nature#angrynature#cloudscape#mesologgi,,,119711817_262650861457174_5836148613072604495_n.jpg,elena marinou n event 20 ianos typhoon n n blackandwhitephotography typhoon ianos notsobad elenamarinou greece nature angrynature cloudscape mesologgi,1,TP
6052,tweet4371,X,0.0,2020-09-23 07:15:56,Ο καιρός σήμερα … https://t.co/CHZ5qn9fxR,Ο καιρός σήμερα …,,,,ο καιρός σήμερα,0,TN
7760,YouTube403,YouTube,,2020-09-19T11:13:08Z,"Καρδίτσα: Μεγάλες ζημιές απο την κακοκαιρία Ιανός Τις πληγές της μετρά με το πρώτο φως της ημέρας η Περιφερειακή Ενότητα Καρδίτσας, καθώς η επέλαση του ""Ιανού"" ήταν ...","Καρδίτσα: Μεγάλες ζημιές απο την κακοκαιρία Ιανός Τις πληγές της μετρά με το πρώτο φως της ημέρας η Περιφερειακή Ενότητα Καρδίτσας, καθώς η επέλαση του ""Ιανού"" ήταν.",k0TL4oOzUXA,1.0,na,καρδίτσα μεγάλες ζημιές απο την κακοκαιρία ιανός τις πληγές της μετρά με το πρώτο φως της ημέρας η περιφερειακή ενότητα καρδίτσας καθώς η επέλαση του ιανού ήταν,0,TN
3192,tweet1511,X,0.0,2020-09-18 17:20:50,"Le #medicane #Ianos a, comme prévu, frappé fort l'ouest de la #Grèce avec des rafales de vent à plus de 130 km/h et des #pluies diluviennes. Les dégâts sont nombreux suite à ces intempéries dignes d'une forte tempête tropicale. Source vidéo : Vassilis Periharos
FD https://t.co/iwELY0oHXa","Το #Medicane #IANOS έχει, όπως αναμενόταν, χτύπησε τα δυτικά του #greece με ριπές ανέμου σε πάνω από 130 km/h και τεράστια #pluies. Υπάρχουν πολλές ζημιές μετά από αυτές τις κακές καιρικές συνθήκες που αξίζουν μια ισχυρή τροπική καταιγίδα. Πηγή βίντεο: Vassilis periharosfd",,,,το medicane ianos έχει όπως αναμενόταν χτύπησε τα δυτικά του greece με ριπές ανέμου σε πάνω από 130 km h και τεράστια pluies υπάρχουν πολλές ζημιές μετά από αυτές τις κακές καιρικές συνθήκες που αξίζουν μια ισχυρή τροπική καταιγίδα πηγή βίντεο vassilis periharosfd,0,TN
3109,tweet1428,X,0.0,2020-09-18 16:11:23,"#Huracan🌪 fuertes vientos🌬 en #zante #Grecia🇬🇷 porque se acerca #medicane #ianos.

📹 @constantine_sin

#EG #Georiesgos #Clima #Climate #Tiempo #FenomenoNatural #SePreventivo #SeResiliente #Inundacion #storm #lluvia #thypoon #Inundacion #inundation https://t.co/SC1b5pb44W",#Huracan Strong Winds σε #zante #GRECIA επειδή #Medicane #IANOS προσεγγίζει. @constantine_sin #eg #GeoresGos #Clima #Climate #tiempo #fenomenonatural #sepreventive #seresiliente #Inundacion #storm #lluvia #thypoon #Inundacion #Inundation,,,,huracan strong winds σε zante grecia επειδή medicane ianos προσεγγίζει constantine_sin eg georesgos clima climate tiempo fenomenonatural sepreventive seresiliente inundacion storm lluvia thypoon inundacion inundation,1,TP
6319,tweet4638,X,0.0,2020-09-23 15:31:47,Οι μετεωρολόγοι αναφέρουν ότι επιδεινώνεται ο καιρός με ισχυρές καταιγίδες που αναμένεται να πλήξουν πολλές περιοχές της χώρας https://t.co/Z7PpJOXnEg,Οι μετεωρολόγοι αναφέρουν ότι επιδεινώνεται ο καιρός με ισχυρές καταιγίδες που αναμένεται να πλήξουν πολλές περιοχές της χώρας,,,,οι μετεωρολόγοι αναφέρουν ότι επιδεινώνεται ο καιρός με ισχυρές καταιγίδες που αναμένεται να πλήξουν πολλές περιοχές της χώρας,0,TN
4304,tweet2623,X,0.0,2020-09-19 22:49:49,- via Καιρός&amp;Pαντάρ https://t.co/SgaRWtfGco,via Καιρός&amp;Pαντάρ,,,,via καιρός amp pαντάρ,0,TN
5324,tweet3643,X,0.0,2020-09-21 14:17:08,Άμεσα οι αποζημιώσεις στη Θεσσαλία – Εκτιμήσεις για ζημιές σε πανω απο 5.000 κτίρια https://t.co/61mgvz47uQ,Άμεσα οι αποζημιώσεις στη Θεσσαλία – Εκτιμήσεις για ζημιές σε πανω απο 5.000 κτίρια,,,,άμεσα οι αποζημιώσεις στη θεσσαλία εκτιμήσεις για ζημιές σε πανω απο 5 000 κτίρια,0,TN
1929,tweet248,X,0.0,2020-09-17 05:07:04,"Medicane #Ianos (#Cassilda)
Follow my lists for more news:
GREECE https://t.co/b8OuFob3uN
WEATHER https://t.co/nPeMBfdTPL 
*Web: Can't see a list? Refresh the page.
*Mobile &amp; Tweetdeck: Click lists on web instead.",Medicane #ianos (#Cassilda) Ακολουθήστε τις λίστες μου για περισσότερες ειδήσεις: Ελλάδα *Web: Δεν μπορείτε να δείτε μια λίστα; Ανανέωση της σελίδας.*Mobile & amp; TweetDeck: Κάντε κλικ στην επιλογή Λίστες στο διαδίκτυο.,,,,medicane ianos cassilda ακολουθήστε τις λίστες μου για περισσότερες ειδήσεις ελλάδα web δεν μπορείτε να δείτε μια λίστα ανανέωση της σελίδας mobile amp tweetdeck κάντε κλικ στην επιλογή λίστες στο διαδίκτυο,0,TN
3575,tweet1894,X,0.0,2020-09-19 02:24:34,@StuPanaga Το πρόβλημα είναι αν είναι ο Ιανος ή ο Μπαμπης/ Τακης/ Λάκης;;;; Το θέμα είναι να μην έχουμε θύματα αρχικά κ όσο το δυνατόν γίνεται λιγότερες υλικές ζημιές.. μη χάνουμε το δάσος!,StuPanaga Το πρόβλημα είναι αν είναι ο Ιανος ή ο Μπαμπης/ Τακης/ Λάκης;;;; Το θέμα είναι να μην έχουμε θύματα αρχικά κ όσο το δυνατόν γίνεται λιγότερες υλικές ζημιές.μη χάνουμε το δάσος!,,,,stupanaga το πρόβλημα είναι αν είναι ο ιανος ή ο μπαμπης τακης λάκης το θέμα είναι να μην έχουμε θύματα αρχικά κ όσο το δυνατόν γίνεται λιγότερες υλικές ζημιές μη χάνουμε το δάσος,0,TN
2119,tweet438,X,0.0,2020-09-17 15:50:41,#ianos #medicane #hurricane #zante #greece #westerngreece #mediteranean https://t.co/dyp06r2I1U,#ianos #Medicane #hurricane #zante #greece #WesternGreece #MediterAnean,,,,ianos medicane hurricane zante greece westerngreece mediteranean,1,TP
6553,Flickr5,Flickr,,2020-10-12 19:38:23,"<a href=""https://www.sachpak.org"" rel=""noreferrer nofollow"">Visit US! and Donate Today</a>",ένα  Επισκεφθείτε μας! Και δωρίστε σήμερα ,50462582273,,50462582273.jpg,ένα επισκεφθείτε μας και δωρίστε σήμερα,0,TN
