"ID","source_id","source_type","unix_time","date_time","text","translated","photo_video_id","duplicate","photofilename","processed","predicted","score","scored_value"
2387,"tweet706","X",0,"2020-09-17 20:55:00","Ahí está nuestro huracán Mediterráneo, #Ianos https://t.co/yuyKc2kka1","Υπάρχει ο μεσογειακός τυφώνας μας, #inos",,,,"υπάρχει ο μεσογειακός τυφώνας μας inos",0,"TN",0
6226,"tweet4545","X",0,"2020-09-23 12:32:02","ΕΛΓΑ: Χωρίς εκτιμητικά τέλη οι δηλώσεις για ζημιές που προκάλεσε ο Ιανός  #Ελλάδα #ΕΛΓΑ #ζημιές #Ιανός #τέλη https://t.co/0eBTYpfxsy","ΕΛΓΑ: Χωρίς εκτιμητικά τέλη οι δηλώσεις για ζημιές που προκάλεσε ο Ιανός #Ελλάδα #ΕΛΓΑ #ζημιές #Ιανός #τέλη",,,,"ελγα χωρίς εκτιμητικά τέλη οι δηλώσεις για ζημιές που προκάλεσε ο ιανός ελλάδα ελγα ζημιές ιανός τέλη",1,"TP",1
2102,"tweet421","X",0,"2020-09-17 15:26:10","#Grecia se prepara para el impacto del #medicane (MEDIterranean HurriCANE) ""#Ianos"". Intervalo horario crítico: desde la madrugada del viernes (18/09/2020) a la mañana del sábado (19/09/2020). En algunos puntos, registros de precipitación de casi 400 mm en menos de 48 horas. https://t.co/oHpvXhSIlq","#GRECIA προετοιμάζεται για την επίδραση του #Medicane (Μεσογειακός τυφώνας) ""#IANOS"". Κρίσιμο διάστημα χρονοδιαγράμματος: Από τις πρώτες πρωινές ώρες της Παρασκευής (09/18/2020) το Σάββατο το πρωί (09/19/2020). Σε ορισμένα σημεία, τα αρχεία κατακρημνίσεων σχεδόν 400 mm σε λιγότερο από 48 ώρες.",,,,"grecia προετοιμάζεται για την επίδραση του medicane μεσογειακός τυφώνας ianos κρίσιμο διάστημα χρονοδιαγράμματος από τις πρώτες πρωινές ώρες της παρασκευής 09 18 2020 το σάββατο το πρωί 09 19 2020 σε ορισμένα σημεία τα αρχεία κατακρημνίσεων σχεδόν 400 mm σε λιγότερο από 48 ώρες",0,"TN",0
3825,"tweet2144","X",0,"2020-09-19 11:17:22","#landslide on #XigiaBeach #sulfurbeach on #Zakynthos after #medicane #Ianos https://t.co/bYHmVD2f2L","#landslide στο #XIGIABEACH #SulFurbeach σε #zakynthos μετά από #Medicane #IANOS",,,,"landslide στο xigiabeach sulfurbeach σε zakynthos μετά από medicane ianos",0,"TN",0
1437,"''2400749060519911623","instagram",1600412009,"2020-09-18 06:53:29","De voorbodes van Ianos de Medicane...\n\n#ianos #ianosthemedicane #medicaneianos #medicane #poros #poroseiland #porosisland #islandofporos #saronics #saronicisland #saronischeiland #saronischegolf #saronicgulf #griekenland #greece","De Voorbodes van Ianos de Medicane Enland #greece",,,"119582022_982549438886209_2386267881204258964_n.jpg","de voorbodes van ianos de medicane enland greece",0,"TN",0
5738,"tweet4057","X",0,"2020-09-22 11:01:00","- via Καιρός&amp;Pαντάρ https://t.co/ZAmmqpW8mF","via Καιρός&amp;Pαντάρ",,,,"via καιρός amp pαντάρ",0,"TN",0
7638,"YouTube281","YouTube",,"2020-09-19T21:06:13Z","Σαρωτικό το πέρασμα του «Ιανού» από τη χώρα | 19/09/2020 | ΕΡΤ Subscribe στην ΕΡΤ: http://bit.ly/ERTYT Αποκαρδιωτικές είναι οι εικόνες από το πέρασμα του μεσογειακού κυκλώνα σε μεγάλο ...","Σαρωτικό το πέρασμα του «Ιανού» από τη χώρα | 19/09/2020 | ΕΡΤ Subscribe στην ΕΡΤ: Αποκαρδιωτικές είναι οι εικόνες από το πέρασμα του μεσογειακού κυκλώνα σε μεγάλο.","FuKQUjG5Byg",1,"na","σαρωτικό το πέρασμα του ιανού από τη χώρα 19 09 2020 ερτ subscribe στην ερτ αποκαρδιωτικές είναι οι εικόνες από το πέρασμα του μεσογειακού κυκλώνα σε μεγάλο",1,"TP",1
5900,"tweet4219","X",0,"2020-09-22 20:11:04","Πάντως για να τα λέμε όλα κι όλα, καλοί οι διθύραμβοι για την ανανέωση Παπ, αλλά εγώ προσωπικά δεν έχω δει ακόμη την αγωνιστική απόδοση που περιμένω από το παίκτη. Καιρός να βγάλει σταθερότητα πλέον και σε άλλους τομείς στο παιχνίδι του, πέρα από την άμυνα. #OlympiacosBC","Πάντως για να τα λέμε όλα κι όλα, καλοί οι διθύραμβοι για την ανανέωση Παπ, αλλά εγώ προσωπικά δεν έχω δει ακόμη την αγωνιστική απόδοση που περιμένω από το παίκτη. Καιρός να βγάλει σταθερότητα πλέον και σε άλλους τομείς στο παιχνίδι του, πέρα από την άμυνα. #OlympiacosBC",,,,"πάντως για να τα λέμε όλα κι όλα καλοί οι διθύραμβοι για την ανανέωση παπ αλλά εγώ προσωπικά δεν έχω δει ακόμη την αγωνιστική απόδοση που περιμένω από το παίκτη καιρός να βγάλει σταθερότητα πλέον και σε άλλους τομείς στο παιχνίδι του πέρα από την άμυνα olympiacosbc",0,"TN",0
4994,"tweet3313","X",0,"2020-09-20 23:45:42","@Vaia_gr @kyria_kokovikou ΕΣΥ να εισαι καλα !!! Για τις υλικές ζημιές θα παρεις αποζημίωση. Το έταξε ο Κυριάκος !!!","Vaia_gr @kyria_kokovikou ΕΣΥ να εισαι καλα !!! Για τις υλικές ζημιές θα παρεις αποζημίωση. Το έταξε ο Κυριάκος !!!",,,,"vaia_gr kyria_kokovikou εσυ να εισαι καλα για τις υλικές ζημιές θα παρεις αποζημίωση το έταξε ο κυριάκος",1,"TP",1
5162,"tweet3481","X",0,"2020-09-21 09:23:03","Καιρός: Ο Ιανός ήταν ένας από τους πιο ισχυρούς μεσογειακούς κυκλώνες από το 1969 https://t.co/SIZeGwbKhQ https://t.co/iAktKKIcEb","Καιρός: Ο Ιανός ήταν ένας από τους πιο ισχυρούς μεσογειακούς κυκλώνες από το 1969",,,,"καιρός ο ιανός ήταν ένας από τους πιο ισχυρούς μεσογειακούς κυκλώνες από το 1969",0,"TN",0
5717,"tweet4036","X",0,"2020-09-22 10:26:20","eXofitsio: Αίθριος ο καιρός- Που θα βρέξει https://t.co/HEBcco4p0S","eXofitsio: Αίθριος ο καιρός- Που θα βρέξει",,,,"exofitsio αίθριος ο καιρός που θα βρέξει",0,"TN",0
4529,"tweet2848","X",0,"2020-09-20 10:34:01","Ανυπολόγιστες οι ζημιές από το φονικό πέρασμα του “Ιανού” – Νεκρός ο αγνοούμενος στην Καστανιά https://t.co/Wk4zZWpzBu","Ανυπολόγιστες οι ζημιές από το φονικό πέρασμα του “Ιανού” – Νεκρός ο αγνοούμενος στην Καστανιά",,,,"ανυπολόγιστες οι ζημιές από το φονικό πέρασμα του ιανού νεκρός ο αγνοούμενος στην καστανιά",1,"TP",1
878,"''2400932610494027484","instagram",1600433492,"2020-09-18 12:51:32","#timeforcrafts#rainydays☔️ #ianos #homewithmygirls❤️","#TimeForCrafts #Rainydays #IANOS #HomeWithMyGirls",,,"119714383_925137528009627_3886512405780568561_n.jpg","timeforcrafts rainydays ianos homewithmygirls",0,"TN",0
7753,"YouTube396","YouTube",,"2020-09-16T16:48:13Z","Ιανός: Ενημέρωση Χαρδαλιά για την κακοκαιρία Ιανός: Ενημέρωση Χαρδαλιά για την κακοκαιρία.","Ιανός: Ενημέρωση Χαρδαλιά για την κακοκαιρία Ιανός: Ενημέρωση Χαρδαλιά για την κακοκαιρία.","JtEAYxmq_MU",1,"na","ιανός ενημέρωση χαρδαλιά για την κακοκαιρία ιανός ενημέρωση χαρδαλιά για την κακοκαιρία",1,"TP",1
6479,"tweet4798","X",0,"2020-09-23 22:20:23","Αυτα που δεν ειδαμε στα ΜΜΕ !
Εικονες βιβλικης καταστροφης στην Καρδιτσα ! 
(video και απο drone)  
#Ianos #Ιανός
https://t.co/kkH11qzXMI","Αυτα που δεν ειδαμε στα ΜΜΕ !Εικονες βιβλικης καταστροφης στην Καρδιτσα ! (video και απο drone) #Ianos #Ιανός",,,,"αυτα που δεν ειδαμε στα μμε εικονες βιβλικης καταστροφης στην καρδιτσα video και απο drone ianos ιανός",1,"TP",1
4899,"tweet3218","X",0,"2020-09-20 19:35:03","☔Ακόμα και όταν ο καιρός δεν είναι σύμμαχός μας, σας έχουμε...καλυμμένους! 

#planetariumbarestau #party #thessaloniki https://t.co/3uqZXofo8h","Ακόμα και όταν ο καιρός δεν είναι σύμμαχός μας, σας έχουμε.καλυμμένους! #planetariumbarestau #party #thessaloniki",,,,"ακόμα και όταν ο καιρός δεν είναι σύμμαχός μας σας έχουμε καλυμμένους planetariumbarestau party thessaloniki",0,"TN",0
2548,"tweet867","X",0,"2020-09-18 07:19:09","κακοκαιρια  [Κλικ και διαβάστε στο newsbomb] Κακοκαιρία «Ιανός»: Επείγουσα  #Ανακοίνωση του Δήμου Αργοστολίου για τις ζημιές https://t.co/tOMcgirfAM","κακοκαιρια [Κλικ και διαβάστε στο newsbomb] Κακοκαιρία «Ιανός»: Επείγουσα #Ανακοίνωση του Δήμου Αργοστολίου για τις ζημιές",,,,"κακοκαιρια κλικ και διαβάστε στο newsbomb κακοκαιρία ιανός επείγουσα ανακοίνωση του δήμου αργοστολίου για τις ζημιές",1,"TP",1
3075,"tweet1394","X",0,"2020-09-18 15:36:03","Ζάκυνθος #Ιανός | Λυκούδι | Σοβαρές ζημιές σε σταβλική εγκατάσταση
#ioniantv #just_play #tvshow #tv #12_nomoi #1_kanali #edw_meneis
ΜΑΖΙ ΜΑΣ... #είσαι_παντού
https://t.co/99XzWyZiX7","Ζάκυνθος #Ιανός | Λυκούδι | Σοβαρές ζημιές σε σταβλική εγκατάσταση#ioniantv #just_play #tvshow #tv #12_nomoi #1_kanali #edw_meneisΜΑΖΙ ΜΑΣ.#είσαι_παντού",,,,"ζάκυνθος ιανός λυκούδι σοβαρές ζημιές σε σταβλική εγκατάσταση ioniantv just_play tvshow tv 12_nomoi 1_kanali edw_meneisμαζι μας είσαι_παντού",1,"TP",1
5552,"tweet3871","X",0,"2020-09-22 00:58:45","a esta edad me causa mas emoción ver que estoy al corriente con mi tarjeta de crédito que un ""te amo""","Σε αυτή την ηλικία με προκαλεί περισσότερη συγκίνηση για να δω ότι γνωρίζω με την πιστωτική μου κάρτα από ένα ""σ 'αγαπώ""",,,,"σε αυτή την ηλικία με προκαλεί περισσότερη συγκίνηση για να δω ότι γνωρίζω με την πιστωτική μου κάρτα από ένα σ αγαπώ",0,"TN",0
2724,"tweet1043","X",0,"2020-09-18 10:08:13","Κεφαλονιά: Ζημιές σε ολόκληρο το νησί και προβλήματα ηλεκτροδότησης προκάλεσε ο «Ιανός» - https://t.co/TkoEnIIC26 https://t.co/xbNFRmgqwa","Κεφαλονιά: Ζημιές σε ολόκληρο το νησί και προβλήματα ηλεκτροδότησης προκάλεσε ο «Ιανός» -",,,,"κεφαλονιά ζημιές σε ολόκληρο το νησί και προβλήματα ηλεκτροδότησης προκάλεσε ο ιανός",1,"TP",1
7254,"Flickr706","Flickr",,"2020-10-17 03:09:19","Storm over Blaine Minnesota","Καταιγίδα πάνω από τον Blaine Minnesota",50496376186,,"50496376186.jpg","καταιγίδα πάνω από τον blaine minnesota",0,"TN",0
4282,"tweet2601","X",0,"2020-09-19 22:26:34","Καιρός: Σάρωσε στο πέρασμά του ο Ιανός - Δύσκολη νύχτα για την Κρήτη https://t.co/KuqPThO10M https://t.co/49oNUK9Xgr","Καιρός: Σάρωσε στο πέρασμά του ο Ιανός - Δύσκολη νύχτα για την Κρήτη",,,,"καιρός σάρωσε στο πέρασμά του ο ιανός δύσκολη νύχτα για την κρήτη",0,"TN",0
2614,"tweet933","X",0,"2020-09-18 08:43:50","Imágenes radar de #Ianos afectando de lleno a #Grecia #medicane 
https://t.co/sMlWsLAoo2 https://t.co/la6O8CRQG3","Οι εικόνες ραντάρ #ianos επηρεάζουν πλήρως #grecia #Medicane",,,,"οι εικόνες ραντάρ ianos επηρεάζουν πλήρως grecia medicane",0,"TN",0
2664,"tweet983","X",0,"2020-09-18 09:27:59","Dégâts sur les îles Ioniennes consécutifs à l'arrivée du #medicane #Ianos","Ζημιά στα νησιά του Ιονίου μετά την άφιξη του #Medicane #ianos",,,,"ζημιά στα νησιά του ιονίου μετά την άφιξη του medicane ianos",1,"FN",0
571,"''2401805344499252798","instagram",1600537535,"2020-09-19 17:45:35","#Repost @dimitrispj\n・・・\nMissed Vouliagmeni’s windy days\nGreat trainings with @tasos_panagiotidiss @adonisbougiouris \n📸 @vagelischimonas \n\n.\n.\n#vouliagmeninauticalclub #vouliagmenimylove #vouliagmeni #sailing #windy #ianos #champions #laser #lasersailing","#Repost @dimitrispj\n・・・\nMissed Vouliagmeni’s windy days\nGreat trainings with @tasos_panagiotidiss @adonisbougiouris \n @vagelischimonas \n\n.\n.\n#vouliagmeninauticalclub #vouliagmenimylove #vouliagmeni #sailing #windy #ianos #champions #laser #lasersailing",,,"119799006_344649336726918_2164241799594337443_n.jpg","repost dimitrispj n nmissed vouliagmeni s windy days ngreat trainings with tasos_panagiotidiss adonisbougiouris n vagelischimonas n n n n vouliagmeninauticalclub vouliagmenimylove vouliagmeni sailing windy ianos champions laser lasersailing",0,"FP",1
5457,"tweet3776","X",0,"2020-09-21 20:23:06","Ζημιές στο 60% της σοδειάς μήλων στη Δράκεια από το χτύπημα «Ιανού» https://t.co/ySk70DLpYY","Ζημιές στο 60% της σοδειάς μήλων στη Δράκεια από το χτύπημα «Ιανού»",,,,"ζημιές στο 60 της σοδειάς μήλων στη δράκεια από το χτύπημα ιανού",1,"TP",1
6341,"tweet4660","X",0,"2020-09-23 16:03:05","@CZachariadis @nikospappas16 Από τις μικρότερες ζημιές που προξενήσατε το χάρισμα προστίμου στον Κοντομηνά ύψους 90 εκατομμυρίων.
Η κατάσταση μακρά.
Τί να θυμηθούμε και τί να ξεχάσουμε;
Μην μιλάτε καλύτερα.
Αηδιάζουμε ακόμα περισσότερο.","CZachariadis @nikospappas16 Από τις μικρότερες ζημιές που προξενήσατε το χάρισμα προστίμου στον Κοντομηνά ύψους 90 εκατομμυρίων.Η κατάσταση μακρά.Τί να θυμηθούμε και τί να ξεχάσουμε;Μην μιλάτε καλύτερα.Αηδιάζουμε ακόμα περισσότερο.",,,,"czachariadis nikospappas16 από τις μικρότερες ζημιές που προξενήσατε το χάρισμα προστίμου στον κοντομηνά ύψους 90 εκατομμυρίων η κατάσταση μακρά τί να θυμηθούμε και τί να ξεχάσουμε μην μιλάτε καλύτερα αηδιάζουμε ακόμα περισσότερο",0,"TN",0
6252,"tweet4571","X",0,"2020-09-23 13:24:49","Εγκαίνια σε συντριβάνια, βόλτες με στρατιωτικά ελικόπτερα, τζάμπα διακοπές, μεγάλος περίπατος, φιέστες στην Σαντορίνη.
Αυτό ήταν το yolo καλοκαίρι της Κυβέρνησης των πολιτικών απατεώνων.
Πού καιρός για ενίσχυση του ΕΣΥ?
Πού καιρός για αποσυμφόρηση στα ΜΜΜ?
Πού καιρός για ευθύνη?","Εγκαίνια σε συντριβάνια, βόλτες με στρατιωτικά ελικόπτερα, τζάμπα διακοπές, μεγάλος περίπατος, φιέστες στην Σαντορίνη.Αυτό ήταν το yolo καλοκαίρι της Κυβέρνησης των πολιτικών απατεώνων.Πού καιρός για ενίσχυση του ΕΣΥ?Πού καιρός για αποσυμφόρηση στα ΜΜΜ?Πού καιρός για ευθύνη?",,,,"εγκαίνια σε συντριβάνια βόλτες με στρατιωτικά ελικόπτερα τζάμπα διακοπές μεγάλος περίπατος φιέστες στην σαντορίνη αυτό ήταν το yolo καλοκαίρι της κυβέρνησης των πολιτικών απατεώνων πού καιρός για ενίσχυση του εσυ πού καιρός για αποσυμφόρηση στα μμμ πού καιρός για ευθύνη",0,"TN",0
5703,"tweet4022","X",0,"2020-09-22 09:58:22","Καιρός: Δείτε τι καιρό θα κάνει αύριο Τρίτη 22 Σεπτεμβρίου https://t.co/l9sYXcuc2v https://t.co/Sbs9nT3x4z","Καιρός: Δείτε τι καιρό θα κάνει αύριο Τρίτη 22 Σεπτεμβρίου",,,,"καιρός δείτε τι καιρό θα κάνει αύριο τρίτη 22 σεπτεμβρίου",0,"TN",0
2489,"tweet808","X",0,"2020-09-18 00:11:16","⚠️🌀 Es espectacular como un #Medicane formado en tiempo récord en el Mar Jónico se retuerce sobre si mismo incluso deja intuir un ""ojo"" en su camino a #Grecia. #Ianos. https://t.co/2Nifs78oG7","Είναι θεαματικό ως #Medicane που σχηματίζεται σε χρόνο ρεκόρ στην Ιόνια Θάλασσα για να στρίψει τον εαυτό του, αφήνει ακόμη και ένα ""μάτι"" Intuit στο μονοπάτι του προς #grecia. #Ianos.",,,,"είναι θεαματικό ως medicane που σχηματίζεται σε χρόνο ρεκόρ στην ιόνια θάλασσα για να στρίψει τον εαυτό του αφήνει ακόμη και ένα μάτι intuit στο μονοπάτι του προς grecia ianos",0,"TN",0
3650,"tweet1969","X",0,"2020-09-19 08:35:30","Καιρός: Ο καιρός σήμερα, Σάββατο 19 Σεπτεμβρίου https://t.co/W4UTF0S7iE","Καιρός: Ο καιρός σήμερα, Σάββατο 19 Σεπτεμβρίου",,,,"καιρός ο καιρός σήμερα σάββατο 19 σεπτεμβρίου",0,"TN",0
3554,"tweet1873","X",0,"2020-09-19 01:02:08","@TheW0lfpup Πάλι καλά. Είστε και παραθαλάσσια εκεί και θα ήταν επικίνδυνα. Αυτή τη στιγμή πολύ αέρας και εδώ. Θα κάνει ζημιές τώρα γαμωτο στα περιβόλια.","TheW0lfpup Πάλι καλά. Είστε και παραθαλάσσια εκεί και θα ήταν επικίνδυνα. Αυτή τη στιγμή πολύ αέρας και εδώ. Θα κάνει ζημιές τώρα γαμωτο στα περιβόλια.",,,,"thew0lfpup πάλι καλά είστε και παραθαλάσσια εκεί και θα ήταν επικίνδυνα αυτή τη στιγμή πολύ αέρας και εδώ θα κάνει ζημιές τώρα γαμωτο στα περιβόλια",0,"FP",1
4688,"tweet3007","X",0,"2020-09-20 13:40:20",".@Manolis_Chr: «Επισκεφτήκαμε το Ζηλευτό Φθιώτιδας, το χωριό με τις μεγαλύτερες καταστροφές στο νομό. Δυστυχώς οι εικόνες είναι αποκαρδιωτικές, με σοβαρές ζημιές στις υποδομές, στις περιουσίες και στα χωράφια των κατοίκων».

➡ https://t.co/IAsqeFfD9p

#kinima_allagis https://t.co/7hSEE0cWo8","Manolis_Chr: «Επισκεφτήκαμε το Ζηλευτό Φθιώτιδας, το χωριό με τις μεγαλύτερες καταστροφές στο νομό. Δυστυχώς οι εικόνες είναι αποκαρδιωτικές, με σοβαρές ζημιές στις υποδομές, στις περιουσίες και στα χωράφια των κατοίκων».",,,,"manolis_chr επισκεφτήκαμε το ζηλευτό φθιώτιδας το χωριό με τις μεγαλύτερες καταστροφές στο νομό δυστυχώς οι εικόνες είναι αποκαρδιωτικές με σοβαρές ζημιές στις υποδομές στις περιουσίες και στα χωράφια των κατοίκων",1,"TP",1
4098,"tweet2417","X",0,"2020-09-19 17:23:05","@litsagd Εντάξει έχει κι άλλες δυσκολότερες !!!
Η Βροχή αν δεν κάνει ζημιές Μ'αρέσει, Είναι Απόλαυση !!!
Παγωνιά δεν παλεύεται !!!
Να Είσαι Καλά
     Σ'ευχαριστώ Πολύ 💕🙏","litsagd Εντάξει έχει κι άλλες δυσκολότερες !!!Η Βροχή αν δεν κάνει ζημιές Μ'αρέσει, Είναι Απόλαυση !!!Παγωνιά δεν παλεύεται !!!Να Είσαι Καλά Σ'ευχαριστώ Πολύ",,,,"litsagd εντάξει έχει κι άλλες δυσκολότερες η βροχή αν δεν κάνει ζημιές μ αρέσει είναι απόλαυση παγωνιά δεν παλεύεται να είσαι καλά σ ευχαριστώ πολύ",1,"TP",1
6511,"tweet4830","X",0,"2020-09-23 23:42:08","Γερμανία-κορωνοϊός: Ο υπουργός Ανάπτυξης φοβάται ότι το lockdown στην Ευρώπη θα .προκαλέσει παράπλευρες ζημιές στην Αφρική. https://t.co/8qCBaigeHe","Γερμανία-κορωνοϊός: Ο υπουργός Ανάπτυξης φοβάται ότι το lockdown στην Ευρώπη θα .προκαλέσει παράπλευρες ζημιές στην Αφρική.",,,,"γερμανία κορωνοϊός ο υπουργός ανάπτυξης φοβάται ότι το lockdown στην ευρώπη θα προκαλέσει παράπλευρες ζημιές στην αφρική",0,"FP",1
2520,"tweet839","X",0,"2020-09-18 01:55:42","#IANOS, que ha sido nombrada tormenta tropical por el @metoffice, está a punto de tocar tierra. Está pasando entre las islas griegas de Zacinto y Cefalena: https://t.co/LPqugb6NQb","#IANOS, ο οποίος έχει ονομαστεί τροπική καταιγίδα από το @metoffice, πρόκειται να αγγίξει τη Γη. Περνάει μεταξύ των ελληνικών νησιών Zacinto και Cephalena:",,,,"ianos ο οποίος έχει ονομαστεί τροπική καταιγίδα από το metoffice πρόκειται να αγγίξει τη γη περνάει μεταξύ των ελληνικών νησιών zacinto και cephalena",0,"TN",0
7031,"Flickr483","Flickr",,"2020-09-23 01:44:40","Medicane Ianos 2020 Mediterranean Hurricane","Medicane Ianos 2020 Μεσογειακός τυφώνας",50373896037,,"50373896037.jpg","medicane ianos 2020 μεσογειακός τυφώνας",0,"TN",0
1645,"''2401897311241728941","instagram",1600548493,"2020-09-19 20:48:13","Λέπ(ρ)εδα,1953-2014-2020.#nowherecatastrophe #theend #giveup #nomore #ianos","Λέπ(ρ)εδα,1953-2014-2020.#nowherecatastrophe #theend #giveup #nomore #ianos",,,"119234376_191645942373268_4344755653325095111_n.jpg","λέπ ρ εδα 1953 2014 2020 nowherecatastrophe theend giveup nomore ianos",0,"TN",0
6340,"tweet4659","X",0,"2020-09-23 16:02:57","@KolydasT @EMY_HNMS Προγνωσεις του τυπου "" ο καιρος στη Θεσσαλια"" δεν βοηθουν καθολου. Θα πρεπει να μεγαλωσει η αναλυση τουλαχιστον σε επιπεδο νομου η περιοχων. Για τους αγροτες ειναι πολυ σημαντικο να μπορουν να προγραμματισουν γνωριζοντας εγκαιρα τις καιρικες συνθηκες","KolydasT @EMY_HNMS Προγνωσεις του τυπου "" ο καιρος στη Θεσσαλια"" δεν βοηθουν καθολου. Θα πρεπει να μεγαλωσει η αναλυση τουλαχιστον σε επιπεδο νομου η περιοχων. Για τους αγροτες ειναι πολυ σημαντικο να μπορουν να προγραμματισουν γνωριζοντας εγκαιρα τις καιρικες συνθηκες",,,,"kolydast emy_hnms προγνωσεις του τυπου ο καιρος στη θεσσαλια δεν βοηθουν καθολου θα πρεπει να μεγαλωσει η αναλυση τουλαχιστον σε επιπεδο νομου η περιοχων για τους αγροτες ειναι πολυ σημαντικο να μπορουν να προγραμματισουν γνωριζοντας εγκαιρα τις καιρικες συνθηκες",0,"FP",1
865,"''2400833261281798166","instagram",1600421657,"2020-09-18 09:34:17","#ianos #koulis","#ianos #koulis",,,"119715090_345954859863024_2684727858380436118_n.jpg","ianos koulis",0,"TN",0
