ID,source_id,source_type,unix_time,date_time,text,translated,photo_video_id,duplicate,photofilename,processed,predicted
8631,YouTube1274,YouTube,,2020-09-18T02:45:01Z,"Die tropischen Wirbelstürme kennen wir ja eigentlich eher aus den USA, die entstehen in den Tropen oder Subtropen und ... Medicane in Griechenland, Altweibersommer in Deutschland | Wettervorhersage vom 18.09 - 22.09.2020","Γνωρίζουμε πραγματικά τους τροπικούς τυφώνες από τις ΗΠΑ, οι οποίες δημιουργούνται στις τροπικές ή υποτροπικές και. Medicane στην Ελλάδα, Παλαιές Γυναίκες καλοκαίρι στη Γερμανία | Πρόβλεψη καιρού από τις 18-22/202020 Σεπτεμβρίου",MGwspGBkX7A,1.0,na,γνωρίζουμε πραγματικά τους τροπικούς τυφώνες από τις ηπα οι οποίες δημιουργούνται στις τροπικές ή υποτροπικές και medicane στην ελλάδα παλαιές γυναίκες καλοκαίρι στη γερμανία πρόβλεψη καιρού από τις 18 22 202020 σεπτεμβρίου,0
5637,tweet3956,X,0.0,2020-09-22 08:17:37,"Ο καιρός στη Μακεδονία και τη Θράκη

https://t.co/0fSs3ViRUn https://t.co/lIDwxePbsk",Ο καιρός στη Μακεδονία και τη Θράκη,,,,ο καιρός στη μακεδονία και τη θράκη,0
5204,tweet3523,X,0.0,2020-09-21 10:34:02,"We made this graph to explain the trajectory that medicane #Ianos followed. We are still trying to retrieve weather data from remote areas that were inside Ianos' eye. There is still no access to electricity, not even access to several villages in Kefalonia.","Κάναμε αυτό το γράφημα για να εξηγήσουμε την τροχιά που ακολούθησε ο Medicane #IANOS. Προσπαθούμε ακόμα να ανακτήσουμε δεδομένα καιρού από απομακρυσμένες περιοχές που βρίσκονταν μέσα στο μάτι του Ianos. Δεν υπάρχει ακόμη πρόσβαση στον ηλεκτρικό ρεύμα, ούτε καν πρόσβαση σε διάφορα χωριά της Κεφαλονίας.",,,,κάναμε αυτό το γράφημα για να εξηγήσουμε την τροχιά που ακολούθησε ο medicane ianos προσπαθούμε ακόμα να ανακτήσουμε δεδομένα καιρού από απομακρυσμένες περιοχές που βρίσκονταν μέσα στο μάτι του ianos δεν υπάρχει ακόμη πρόσβαση στον ηλεκτρικό ρεύμα ούτε καν πρόσβαση σε διάφορα χωριά της κεφαλονίας,1
2284,tweet603,X,0.0,2020-09-17 18:54:30,"Οι εξωγήινοι που λέγαμε ότι θα έρθουν 😂😂😢😢 #2020 #Ianos
https://t.co/i5eoJqnQhr",Οι εξωγήινοι που λέγαμε ότι θα έρθουν #2020 #Ianos,,,,οι εξωγήινοι που λέγαμε ότι θα έρθουν 2020 ianos,0
4860,tweet3179,X,0.0,2020-09-20 18:14:25,Ιανός: Ακόμα ψάχνουν την αγνοούμενη στη Θεσσαλία – Αγώνας δρόμου για τις απίστευτες ζημιές https://t.co/2U5u4O5V7U μέσω @ilamia,Ιανός: Ακόμα ψάχνουν την αγνοούμενη στη Θεσσαλία – Αγώνας δρόμου για τις απίστευτες ζημιές μέσω @ilamia,,,,ιανός ακόμα ψάχνουν την αγνοούμενη στη θεσσαλία αγώνας δρόμου για τις απίστευτες ζημιές μέσω ilamia,1
4876,tweet3195,X,0.0,2020-09-20 18:41:12,Antes y el después del #Medicane 🤐 #Ianos #Kefalonia #Grecia #Grece,Πριν και μετά το #Medicane #IANOS #KEFALONIA #GRECIA #GRECE,,,,πριν και μετά το medicane ianos kefalonia grecia grece,0
6840,Flickr292,Flickr,,2020-09-10 21:10:05,"Just east of Lake Charles Power Station, 500k transmission poles are transported via helicopter to remote locations too difficult to deliver by trucks. Entergy’s Hurricane Laura information website provides customers with storm restoration and recovery updates. Visit the site at <a href=""https://entergy.com/hurricanelaura"" rel=""noreferrer nofollow"">entergy.com/hurricanelaura</a>","Ακριβώς ανατολικά του σταθμού ηλεκτροπαραγωγής της λίμνης Charles, οι πόλοι μετάδοσης 500K μεταφέρονται μέσω ελικόπτερο σε απομακρυσμένες τοποθεσίες πολύ δύσκολο να παραδοθούν με φορτηγά. Η ιστοσελίδα Information Information της Entergy της Entergy παρέχει στους πελάτες ενημερώσεις αποκατάστασης και αποκατάστασης καταιγίδων. Επισκεφθείτε τον ιστότοπο στο hurricanelaura ",50328315637,,50328315637.jpg,ακριβώς ανατολικά του σταθμού ηλεκτροπαραγωγής της λίμνης charles οι πόλοι μετάδοσης 500k μεταφέρονται μέσω ελικόπτερο σε απομακρυσμένες τοποθεσίες πολύ δύσκολο να παραδοθούν με φορτηγά η ιστοσελίδα information information της entergy της entergy παρέχει στους πελάτες ενημερώσεις αποκατάστασης και αποκατάστασης καταιγίδων επισκεφθείτε τον ιστότοπο στο hurricanelaura,1
1301,''2400838701210151882,instagram,1600422297.0,2020-09-18 09:44:57,#karditsa #karditsacity #homesweethome #bedroomview #autumnmood #ianos #rainyday #rainycoffee #hotespresso,#karditsa #karditsacity #homesweethome #BedroomView #AUTUMNMOOD #IANOS #RainyDay #RainyCoffee #hotespresso,,,119646132_2735411480060015_7538193734949786015_n.jpg,karditsa karditsacity homesweethome bedroomview autumnmood ianos rainyday rainycoffee hotespresso,0
925,''2401822281963575167,instagram,1600539549.0,2020-09-19 18:19:09,#Sailing the outliers of medicane #Ianos,#Συμμετέχοντας στις υπερβολές του Medicane #IANOS,,,119710257_629502091010762_2199028670751464102_n.jpg,συμμετέχοντας στις υπερβολές του medicane ianos,0
4624,tweet2943,X,0.0,2020-09-20 12:23:56,"Όμορφα έληξε ένα από τα τελευταία, όπως δείχνει να το πηγαίνει ο καιρός, καλοκαιρινά Σαββατόβραδα, καθώς η επιλογή που έφτασε κυριολεκτικά την τελευταία στιγμή πριν από την ανάρτηση του χθεσινού άρθρου, πλήρωσε αδρά όσους αποφάσισαν να https://t.co/1kgJ3HEFG5","Όμορφα έληξε ένα από τα τελευταία, όπως δείχνει να το πηγαίνει ο καιρός, καλοκαιρινά Σαββατόβραδα, καθώς η επιλογή που έφτασε κυριολεκτικά την τελευταία στιγμή πριν από την ανάρτηση του χθεσινού άρθρου, πλήρωσε αδρά όσους αποφάσισαν να",,,,όμορφα έληξε ένα από τα τελευταία όπως δείχνει να το πηγαίνει ο καιρός καλοκαιρινά σαββατόβραδα καθώς η επιλογή που έφτασε κυριολεκτικά την τελευταία στιγμή πριν από την ανάρτηση του χθεσινού άρθρου πλήρωσε αδρά όσους αποφάσισαν να,0
392,''2401684195509401696,instagram,1600523088.0,2020-09-19 13:44:48,#light #ianos #photography #colors #skyporn,#light #ianos #Photography #Colors #skyporn,,,119871563_124878949067737_2103681963725442335_n.jpg,light ianos photography colors skyporn,0
2457,tweet776,X,0.0,2020-09-17 23:09:05,"Cyclone #Ianos will cause heavy rainfall that could result in flash floods and there is a risk of tornadoes developing, according to @estofex https://t.co/Mqwbft3HrJ","Ο κυκλώνας #IANOS θα προκαλέσει έντονες βροχοπτώσεις που θα μπορούσαν να οδηγήσουν σε πλημμύρες και υπάρχει κίνδυνος να αναπτυχθούν ανεμοστρόβιλοι, σύμφωνα με το @estofex",,,,ο κυκλώνας ianos θα προκαλέσει έντονες βροχοπτώσεις που θα μπορούσαν να οδηγήσουν σε πλημμύρες και υπάρχει κίνδυνος να αναπτυχθούν ανεμοστρόβιλοι σύμφωνα με το estofex,0
1064,''2402262229633556299,instagram,1600591995.0,2020-09-20 08:53:15,#ierapetra #ianos #instagood #instagreece,#Ierapetra #ianos #instagood #instagreece,,,119702541_2481894968776312_4732575981674837698_n.jpg,ierapetra ianos instagood instagreece,0
3213,tweet1532,X,0.0,2020-09-18 17:41:22,@CatofAthens Το ποτέ είναι πολύς καιρός.,CatofAthens Το ποτέ είναι πολύς καιρός.,,,,catofathens το ποτέ είναι πολύς καιρός,0
2821,tweet1140,X,0.0,2020-09-18 11:10:40,"Consecuencias del Medicane en tierras griegas, llegó a tener una intensidad de un huracán de categoría 1, vientos sostenidos de más de 125 km/h #ianosDe @meteogr @gdvictorm #grecia #ianos #Medicane @javioru @CaxasJurgen https://t.co/89UOZGQ67f","Συνέπειες του Medicane σε ελληνικά εδάφη, ήρθε να έχει ένταση ενός τυφώνα κατηγορίας 1, παρατεταμένους ανέμους άνω των 125 χλμ.",,,,συνέπειες του medicane σε ελληνικά εδάφη ήρθε να έχει ένταση ενός τυφώνα κατηγορίας 1 παρατεταμένους ανέμους άνω των 125 χλμ,0
2257,tweet576,X,0.0,2020-09-17 18:18:50,@lifegate Questo il campo d’onda previsto per le prossime ore da @met_clim @ENEAOfficial #medicane #Ianos,Αυτό είναι το πεδίο κύματος που έχει προγραμματιστεί για τις επόμενες ώρες από το @met_clim @eneaofficial #medicane #ianos,,,,αυτό είναι το πεδίο κύματος που έχει προγραμματιστεί για τις επόμενες ώρες από το met_clim eneaofficial medicane ianos,0
1313,''2400921712341735099,instagram,1600432193.0,2020-09-18 12:29:53,"2020 has been challenging to say the least . Now #ianos #storm is heading our way, stay safe everyone! #Greece","Το 2020 ήταν δύσκολο να πούμε το λιγότερο. Τώρα #IANOS #Storm κατευθύνει το δρόμο μας, μείνετε ασφαλείς όλοι! #Ελλάδα",,,119643833_1070924206658210_2707728028626987411_n.jpg,το 2020 ήταν δύσκολο να πούμε το λιγότερο τώρα ianos storm κατευθύνει το δρόμο μας μείνετε ασφαλείς όλοι ελλάδα,0
6340,tweet4659,X,0.0,2020-09-23 16:02:57,"@KolydasT @EMY_HNMS Προγνωσεις του τυπου "" ο καιρος στη Θεσσαλια"" δεν βοηθουν καθολου. Θα πρεπει να μεγαλωσει η αναλυση τουλαχιστον σε επιπεδο νομου η περιοχων. Για τους αγροτες ειναι πολυ σημαντικο να μπορουν να προγραμματισουν γνωριζοντας εγκαιρα τις καιρικες συνθηκες","KolydasT @EMY_HNMS Προγνωσεις του τυπου "" ο καιρος στη Θεσσαλια"" δεν βοηθουν καθολου. Θα πρεπει να μεγαλωσει η αναλυση τουλαχιστον σε επιπεδο νομου η περιοχων. Για τους αγροτες ειναι πολυ σημαντικο να μπορουν να προγραμματισουν γνωριζοντας εγκαιρα τις καιρικες συνθηκες",,,,kolydast emy_hnms προγνωσεις του τυπου ο καιρος στη θεσσαλια δεν βοηθουν καθολου θα πρεπει να μεγαλωσει η αναλυση τουλαχιστον σε επιπεδο νομου η περιοχων για τους αγροτες ειναι πολυ σημαντικο να μπορουν να προγραμματισουν γνωριζοντας εγκαιρα τις καιρικες συνθηκες,0
4311,tweet2630,X,0.0,2020-09-19 23:17:03,"αρχισαν οι καταψυκτες να τα παιζουν 

ευτυχως που πηγα έχτες στο χασαπικο που παω μια φορα το μηνα και τιγκαρα τον καταψυκτη με κρεατα 

αν κρατησει μεχρι το πρωι η διακοπη ολα πανε για πεταμα 

εχει και ζεστη και δε βοηθαει ο καιρος",αρχισαν οι καταψυκτες να τα παιζουν ευτυχως που πηγα έχτες στο χασαπικο που παω μια φορα το μηνα και τιγκαρα τον καταψυκτη με κρεατα αν κρατησει μεχρι το πρωι η διακοπη ολα πανε για πεταμα εχει και ζεστη και δε βοηθαει ο καιρος,,,,αρχισαν οι καταψυκτες να τα παιζουν ευτυχως που πηγα έχτες στο χασαπικο που παω μια φορα το μηνα και τιγκαρα τον καταψυκτη με κρεατα αν κρατησει μεχρι το πρωι η διακοπη ολα πανε για πεταμα εχει και ζεστη και δε βοηθαει ο καιρος,0
6652,Flickr104,Flickr,,2020-10-04 19:57:34,A Rainy Night outside of the Anico Cinema,Μια βροχερή νύχτα έξω από τον κινηματογράφο Anico,50419276177,,50419276177.jpg,μια βροχερή νύχτα έξω από τον κινηματογράφο anico,0
3343,tweet1662,X,0.0,2020-09-18 20:13:33,"""Ιανός"": Ζημιές σε Δυτική Ελλάδα και Φθιώτιδα - Πώς κινείται ο μεσογειακός κυκλώνας : Ο μεσογειακός κυκλώνας ""Ιανός"" σαρώνει τη Δυτική Ελλάδα, προκαλώντας ζημιές και προβλήματα στην ηλεκτροδότηση. Στο επίκεντρο του σφοδρού κύματος κακοκαιρίας, με τις… https://t.co/ZfNxAJ632P https://t.co/anC34fMQtu","Ιανός"": Ζημιές σε Δυτική Ελλάδα και Φθιώτιδα - Πώς κινείται ο μεσογειακός κυκλώνας : Ο μεσογειακός κυκλώνας ""Ιανός"" σαρώνει τη Δυτική Ελλάδα, προκαλώντας ζημιές και προβλήματα στην ηλεκτροδότηση. Στο επίκεντρο του σφοδρού κύματος κακοκαιρίας, με τις…",,,,ιανός ζημιές σε δυτική ελλάδα και φθιώτιδα πώς κινείται ο μεσογειακός κυκλώνας ο μεσογειακός κυκλώνας ιανός σαρώνει τη δυτική ελλάδα προκαλώντας ζημιές και προβλήματα στην ηλεκτροδότηση στο επίκεντρο του σφοδρού κύματος κακοκαιρίας με τις,1
5986,tweet4305,X,0.0,2020-09-23 00:19:36,Ζημιές από την καταστροφική πλημμύρα στο Αρχαιολογικό Μουσείο Καρδίτσας https://t.co/A9ZEOVJxZs #naftemporiki,Ζημιές από την καταστροφική πλημμύρα στο Αρχαιολογικό Μουσείο Καρδίτσας #naftemporiki,,,,ζημιές από την καταστροφική πλημμύρα στο αρχαιολογικό μουσείο καρδίτσας naftemporiki,1
8091,YouTube734,YouTube,,2020-09-17T17:53:12Z,Δεν θα επηρεάσει την Κύπρο ο Ιανός Subscribe: https://goo.gl/zXmyZd Συνδέσου στο AlphaNews Live: Subscribe: https://goo.gl/zXmyZd Website: https://alphanews.live/ ...,Δεν θα επηρεάσει την Κύπρο ο Ιανός Subscribe: Συνδέσου στο AlphaNews Live: Subscribe: Website:.,Wscmt9fIBgQ,1.0,na,δεν θα επηρεάσει την κύπρο ο ιανός subscribe συνδέσου στο alphanews live subscribe website,0
4319,tweet2638,X,0.0,2020-09-19 23:44:44,Και ο κακός μας ο καιρός τώρα έφτασε μέχρι την Κρήτη https://t.co/DlMPO6JXoN,Και ο κακός μας ο καιρός τώρα έφτασε μέχρι την Κρήτη,,,,και ο κακός μας ο καιρός τώρα έφτασε μέχρι την κρήτη,0
4854,tweet3173,X,0.0,2020-09-20 18:07:15,Ιανός - Κεφαλονιά: Καράβια βγήκαν στη στεριά... 43 σκαφη βυθίστηκαν και 9 προσάραξαν στη στεριά - https://t.co/wBCu2TfYCf  #Ianos #ΙΑΝΟΣ #Ιανός #κακοκαιρια #Κεφαλονια,Ιανός - Κεφαλονιά: Καράβια βγήκαν στη στεριά.43 σκαφη βυθίστηκαν και 9 προσάραξαν στη στεριά - #Ianos #ΙΑΝΟΣ #Ιανός #κακοκαιρια #Κεφαλονια,,,,ιανός κεφαλονιά καράβια βγήκαν στη στεριά 43 σκαφη βυθίστηκαν και 9 προσάραξαν στη στεριά ianos ιανος ιανός κακοκαιρια κεφαλονια,1
8015,YouTube658,YouTube,,2020-09-21T10:39:40Z,Θεσσαλία | Σπίτια και περιουσίες θάφτηκαν στις λάσπες απο τον &quot;ΙΑΝΟ&quot; | 21/09/2020 | ΕΡΤ Subscribe στην ΕΡΤ: http://bit.ly/ERTYT Official Site: http://www.ert.gr/ Facebook: https://www.facebook.com/ERTsocial/ Twitter: ...,Θεσσαλία | Σπίτια και περιουσίες θάφτηκαν στις λάσπες απο τον &quot;ΙΑΝΟ&quot; | 21/09/2020 | ΕΡΤ Subscribe στην ΕΡΤ: Official Site: Facebook: Twitter:.,Trfp43rrbgI,1.0,na,θεσσαλία σπίτια και περιουσίες θάφτηκαν στις λάσπες απο τον quot ιανο quot 21 09 2020 ερτ subscribe στην ερτ official site facebook twitter,0
2101,tweet420,X,0.0,2020-09-17 15:25:49,"⚠️🌀#Ianos avança cap al #Peloponès i continua intensificant-se. 

Ara mateix pareix que comença a intuir-se l'ull 👁️

@meteogr @severeweatherEU @KeraunosObs @Estofex @NHC_Atlantic @ https://t.co/jR14y3tIxR",#IANOS κινείται προς το #Peloponnese και συνεχίζει να εντείνεται. Αυτή τη στιγμή φαίνεται ότι αρχίζει να ενσωματώνει το μάτι σας.,,,,ianos κινείται προς το peloponnese και συνεχίζει να εντείνεται αυτή τη στιγμή φαίνεται ότι αρχίζει να ενσωματώνει το μάτι σας,0
1784,tweet103,X,0.0,2020-09-16 15:25:28,Στη Βουλή μέσω ερώτησης οι ζημιές των αγριογούρουνων στη Μεσσηνία https://t.co/8wy82fzrVJ,Στη Βουλή μέσω ερώτησης οι ζημιές των αγριογούρουνων στη Μεσσηνία,,,,στη βουλή μέσω ερώτησης οι ζημιές των αγριογούρουνων στη μεσσηνία,1
5410,tweet3729,X,0.0,2020-09-21 18:56:11,"🗣 Αλέξης Τσίπρας από Καρδίτσα: «Δεν υπήρξε μαγαζί που να μην επισκεφτώ, που να μην συναντήσω επιχειρηματία και να μη μου μιλήσει για ζημιές άνω των 100 χιλιάδων ευρώ. Με τα 600 ευρώ και τα 5 χιλιάρικα και τα 8 χιλιάρικα δεν αντιμετωπίζεται το πρόβλημα»

#EasyReader #Tsipras","Αλέξης Τσίπρας από Καρδίτσα: «Δεν υπήρξε μαγαζί που να μην επισκεφτώ, που να μην συναντήσω επιχειρηματία και να μη μου μιλήσει για ζημιές άνω των 100 χιλιάδων ευρώ. Με τα 600 ευρώ και τα 5 χιλιάρικα και τα 8 χιλιάρικα δεν αντιμετωπίζεται το πρόβλημα»#EasyReader #Tsipras",,,,αλέξης τσίπρας από καρδίτσα δεν υπήρξε μαγαζί που να μην επισκεφτώ που να μην συναντήσω επιχειρηματία και να μη μου μιλήσει για ζημιές άνω των 100 χιλιάδων ευρώ με τα 600 ευρώ και τα 5 χιλιάρικα και τα 8 χιλιάρικα δεν αντιμετωπίζεται το πρόβλημα easyreader tsipras,0
5126,tweet3445,X,0.0,2020-09-21 08:26:16,"Εικόνες αποκάλυψης στην Καρδίτσα -Ζημιές σε σπίτια, καταστήματα και αγροτική παραγωγή (βίντεο). https://t.co/V8oieS6Tg6","Εικόνες αποκάλυψης στην Καρδίτσα -Ζημιές σε σπίτια, καταστήματα και αγροτική παραγωγή (βίντεο).",,,,εικόνες αποκάλυψης στην καρδίτσα ζημιές σε σπίτια καταστήματα και αγροτική παραγωγή βίντεο,1
1413,''2400967795375562636,instagram,1600437686.0,2020-09-18 14:01:26,"Medicane #Ianos is coming! \nIf you’re on the west coast of #Greece and the Peloponnese or headed for the Greek islands, then take note of our precautionary advice for keeping you and your yacht safe: \n\n👉 Boats and yachts in the water should, if possible, be double berthed and must be properly moored in any case. \n\n👉 Moorings should be checked for chafe and wear marks and replaced if necessary. Additional lines and fenders should be available. \n\n👉 On ships with a standing rigging, sails should be taken off and the mast laid if possible.\n\n👉 Boats and yachts in open storage should be stored without tarpaulin to reduce the area exposed to the wind. \n\n👉 It is advisable to lash boats and yachts in any outdoor storage areas as tightly as possible to the ground. \n\n👉 Moving parts and equipment should be removed from deck. \n\nYour Pantaenius crew wishes you a pleasant and safe weekend. Please do not take any unnecessary risks in dangerous situations: man before material is the rule. \n\nShould damage occur despite safety precautions, you can reach the Pantaenius Claims Department 24/7. For contact details of your local office, visit our website \n👉 www.pantaenius.com\n\n#yacht #sailing #stormcoming","Το Medicane #ianos έρχεται! \ nif βρίσκεστε στη δυτική ακτή της #Greece και της Πελοπόννησου ή κατευθυνθείτε προς τα ελληνικά νησιά, στη συνέχεια σημειώστε τις προληπτικές μας συμβουλές για να διατηρήσετε εσάς και το γιοτ σας ασφαλές: Πιθανό, να είναι διπλή απογοήτευση και πρέπει να αγκυροβοληθεί σωστά σε κάθε περίπτωση. \ n \ n moorings θα πρέπει να ελέγχεται για chafe και να φορέσει σημάδια και να αντικατασταθεί εάν είναι απαραίτητο. Θα πρέπει να είναι διαθέσιμες πρόσθετες γραμμές και φτερά. \ n \ n σε πλοία με σταθερή εξάρτηση, τα πανιά θα πρέπει να αφαιρεθούν και ο ιστός που είναι δυνατόν, αν είναι δυνατόν. \ n \ n Είναι σκόπιμο να βυθιστείτε σκάφη και γιοτ σε οποιονδήποτε υπαίθριο αποθηκευτικό χώρο όσο το δυνατόν πιο σφιχτά στο έδαφος. \ n \ n Τα κινούμενα μέρη και ο εξοπλισμός πρέπει να αφαιρεθούν από το κατάστρωμα. \ n \ nyour Pantaenius Crew σας εύχεται ένα ευχάριστο και ασφαλές Σαββατοκύριακο. Μην παίρνετε περιττούς κινδύνους σε επικίνδυνες καταστάσεις: Ο άνθρωπος πριν από το υλικό είναι ο κανόνας. \ n \ nshould Η ζημιά προκύπτει παρά τις προφυλάξεις ασφαλείας, μπορείτε να φτάσετε στο τμήμα Pantaenius ισχυρισμοί 24/7. Για τα στοιχεία επικοινωνίας του τοπικού γραφείου σας, επισκεφθείτε την ιστοσελίδα μας \ n #sailing #stormoming",,,119598204_688951738362663_2995198378051898835_n.jpg,το medicane ianos έρχεται nif βρίσκεστε στη δυτική ακτή της greece και της πελοπόννησου ή κατευθυνθείτε προς τα ελληνικά νησιά στη συνέχεια σημειώστε τις προληπτικές μας συμβουλές για να διατηρήσετε εσάς και το γιοτ σας ασφαλές πιθανό να είναι διπλή απογοήτευση και πρέπει να αγκυροβοληθεί σωστά σε κάθε περίπτωση n n moorings θα πρέπει να ελέγχεται για chafe και να φορέσει σημάδια και να αντικατασταθεί εάν είναι απαραίτητο θα πρέπει να είναι διαθέσιμες πρόσθετες γραμμές και φτερά n n σε πλοία με σταθερή εξάρτηση τα πανιά θα πρέπει να αφαιρεθούν και ο ιστός που είναι δυνατόν αν είναι δυνατόν n n είναι σκόπιμο να βυθιστείτε σκάφη και γιοτ σε οποιονδήποτε υπαίθριο αποθηκευτικό χώρο όσο το δυνατόν πιο σφιχτά στο έδαφος n n τα κινούμενα μέρη και ο εξοπλισμός πρέπει να αφαιρεθούν από το κατάστρωμα n nyour pantaenius crew σας εύχεται ένα ευχάριστο και ασφαλές σαββατοκύριακο μην παίρνετε περιττούς κινδύνους σε επικίνδυνες καταστάσεις ο άνθρωπος πριν από το υλικό είναι ο κανόνας n nshould η ζημιά προκύπτει παρά τις προφυλάξεις ασφαλείας μπορείτε να φτάσετε στο τμήμα pantaenius ισχυρισμοί 24 7 για τα στοιχεία επικοινωνίας του τοπικού γραφείου σας επισκεφθείτε την ιστοσελίδα μας n sailing stormoming,1
3647,tweet1966,X,0.0,2020-09-19 08:28:51,Έρχεται #IANOS https://t.co/144eRe83Bc,Έρχεται #IANOS,,,,έρχεται ianos,0
3617,tweet1936,X,0.0,2020-09-19 07:04:32,"Καλημέρα σε όλους, η σκέψη μου είναι σε όλους αυτούς που δοκιμάζονται από την κακοκαιρία, ελπίζω τουλάχιστον να μην έχουμε απώλεια ανθρώπων, γιατί σε περιουσίες και παραγωγές η ζημίες είναι τεράστιες... Ας είμαστε δίπλα σε όλους αυτούς, ο καθένας με τον τρόπο του","Καλημέρα σε όλους, η σκέψη μου είναι σε όλους αυτούς που δοκιμάζονται από την κακοκαιρία, ελπίζω τουλάχιστον να μην έχουμε απώλεια ανθρώπων, γιατί σε περιουσίες και παραγωγές η ζημίες είναι τεράστιες.Ας είμαστε δίπλα σε όλους αυτούς, ο καθένας με τον τρόπο του",,,,καλημέρα σε όλους η σκέψη μου είναι σε όλους αυτούς που δοκιμάζονται από την κακοκαιρία ελπίζω τουλάχιστον να μην έχουμε απώλεια ανθρώπων γιατί σε περιουσίες και παραγωγές η ζημίες είναι τεράστιες ας είμαστε δίπλα σε όλους αυτούς ο καθένας με τον τρόπο του,1
6046,tweet4365,X,0.0,2020-09-23 07:06:01,Ο καιρός σήμερα θα είναι κλάουντι γράφει ο άλλος που στο χωριό του το μόνο από κλά που ήξερε ήταν το κλάμα όταν τον έδερνε η μάνα του με την βίτσα απ'την μουριά.,Ο καιρός σήμερα θα είναι κλάουντι γράφει ο άλλος που στο χωριό του το μόνο από κλά που ήξερε ήταν το κλάμα όταν τον έδερνε η μάνα του με την βίτσα απ'την μουριά.,,,,ο καιρός σήμερα θα είναι κλάουντι γράφει ο άλλος που στο χωριό του το μόνο από κλά που ήξερε ήταν το κλάμα όταν τον έδερνε η μάνα του με την βίτσα απ την μουριά,0
8937,YouTube1580,YouTube,,2020-09-19T16:23:28Z,"A short video the day after the Ianos storm in Fiskardo , Kefalonia , Greece. Great effort by everyone to return the village back to ... Ianos storm , Fiskardo , Kefalonia , Greece , the day after.","Ένα σύντομο βίντεο την ημέρα μετά την καταιγίδα του Ianos στο Fiskardo, Kefalonia της Ελλάδας. Μεγάλη προσπάθεια από όλους να επιστρέψουν το χωριό πίσω. Ianos Storm, Fiskardo, Kefalonia, Ελλάδα, την επόμενη μέρα.",y-AHmqYZ-8M,1.0,na,ένα σύντομο βίντεο την ημέρα μετά την καταιγίδα του ianos στο fiskardo kefalonia της ελλάδας μεγάλη προσπάθεια από όλους να επιστρέψουν το χωριό πίσω ianos storm fiskardo kefalonia ελλάδα την επόμενη μέρα,0
2832,tweet1151,X,0.0,2020-09-18 11:16:36,Ζημιές από τον «Ιανό» στην Κεφαλονιά https://t.co/r9ODjWVDcX μέσω @Timed,Ζημιές από τον «Ιανό» στην Κεφαλονιά μέσω @Timed,,,,ζημιές από τον ιανό στην κεφαλονιά μέσω timed,1
4166,tweet2485,X,0.0,2020-09-19 19:02:18,"Άμα ξανακούσω μπούρδες από ξένοι ότι ""αχού τα καημένοι μετανάστες"" να ρωτήσουν τι ακριβώς τι τούς κάναμε και τι μας κάνουν ακόμα από ζημίες κτλπ να μην πω κάτι.. 😡😡..","Άμα ξανακούσω μπούρδες από ξένοι ότι ""αχού τα καημένοι μετανάστες"" να ρωτήσουν τι ακριβώς τι τούς κάναμε και τι μας κάνουν ακόμα από ζημίες κτλπ να μην πω κάτι.",,,,άμα ξανακούσω μπούρδες από ξένοι ότι αχού τα καημένοι μετανάστες να ρωτήσουν τι ακριβώς τι τούς κάναμε και τι μας κάνουν ακόμα από ζημίες κτλπ να μην πω κάτι,0
2795,tweet1114,X,0.0,2020-09-18 10:43:53,"Κεφαλονιά: Ζημιές και προβλήματα ηλεκτροδότησης προκάλεσε ο ""Ιανός (βίντεο) https://t.co/SewuYAMSHI","Κεφαλονιά: Ζημιές και προβλήματα ηλεκτροδότησης προκάλεσε ο ""Ιανός (βίντεο)",,,,κεφαλονιά ζημιές και προβλήματα ηλεκτροδότησης προκάλεσε ο ιανός βίντεο,1
3284,tweet1603,X,0.0,2020-09-18 18:54:17,"Και ναι, στην Ελλάδα οι σιδηροδρομικές γραμμές παθαίνουν ζημιές από τη βροχόπτωση. #ΙΑΝΟΣ

https://t.co/38n4Z8mSOr","Και ναι, στην Ελλάδα οι σιδηροδρομικές γραμμές παθαίνουν ζημιές από τη βροχόπτωση. #ΙΑΝΟΣ",,,,και ναι στην ελλάδα οι σιδηροδρομικές γραμμές παθαίνουν ζημιές από τη βροχόπτωση ιανος,1
1982,tweet301,X,0.0,2020-09-17 10:52:47,Be careful! #Greece #Hurricane #Ianos,Προσέξτε! #Greece #hurricane #ianos,,,,προσέξτε greece hurricane ianos,0
2536,tweet855,X,0.0,2020-09-18 03:53:49,"Severe Storm 
#medicane #ianos

#العاصفة #ميدوكين #لانوس تقترب من اليابسة في غرب اليونان الآن

صور مرئية مسبقاً اليوم https://t.co/C7r52Ad8tD",Σοβαρή καταιγίδα #Medicane #ianos,,,,σοβαρή καταιγίδα medicane ianos,0
5069,tweet3388,X,0.0,2020-09-21 06:54:18,Γιορτή σήμερα 21 Σεπτεμβρίου Εορτολόγιο Ποιοι γιορτάζουν 20/9 Καιρός https://t.co/OXB6xhD4AR via @ArmyvoiceGR,Γιορτή σήμερα 21 Σεπτεμβρίου Εορτολόγιο Ποιοι γιορτάζουν 20/9 Καιρός via @ArmyvoiceGR,,,,γιορτή σήμερα 21 σεπτεμβρίου εορτολόγιο ποιοι γιορτάζουν 20 9 καιρός via armyvoicegr,0
